action,sample_id,cam_0_path,cam_2_path,cam_4_path,cam_5_path,split
ok,IMG_6738,./test/multiview_blender/ok/IMG_6738/Cam_0.npy,./test/multiview_blender/ok/IMG_6738/Cam_2.npy,./test/multiview_blender/ok/IMG_6738/Cam_4.npy,./test/multiview_blender/ok/IMG_6738/Cam_5.npy,test
ok,IMG_6803,./test/multiview_blender/ok/IMG_6803/Cam_0.npy,./test/multiview_blender/ok/IMG_6803/Cam_2.npy,./test/multiview_blender/ok/IMG_6803/Cam_4.npy,./test/multiview_blender/ok/IMG_6803/Cam_5.npy,test
ok,IMG_6805,./test/multiview_blender/ok/IMG_6805/Cam_0.npy,./test/multiview_blender/ok/IMG_6805/Cam_2.npy,./test/multiview_blender/ok/IMG_6805/Cam_4.npy,./test/multiview_blender/ok/IMG_6805/Cam_5.npy,test
ok,IMG_6834,./test/multiview_blender/ok/IMG_6834/Cam_0.npy,./test/multiview_blender/ok/IMG_6834/Cam_2.npy,./test/multiview_blender/ok/IMG_6834/Cam_4.npy,./test/multiview_blender/ok/IMG_6834/Cam_5.npy,test
ok,IMG_6835,./test/multiview_blender/ok/IMG_6835/Cam_0.npy,./test/multiview_blender/ok/IMG_6835/Cam_2.npy,./test/multiview_blender/ok/IMG_6835/Cam_4.npy,./test/multiview_blender/ok/IMG_6835/Cam_5.npy,test
ok,IMG_6937,./test/multiview_blender/ok/IMG_6937/Cam_0.npy,./test/multiview_blender/ok/IMG_6937/Cam_2.npy,./test/multiview_blender/ok/IMG_6937/Cam_4.npy,./test/multiview_blender/ok/IMG_6937/Cam_5.npy,test
ok,IMG_6938,./test/multiview_blender/ok/IMG_6938/Cam_0.npy,./test/multiview_blender/ok/IMG_6938/Cam_2.npy,./test/multiview_blender/ok/IMG_6938/Cam_4.npy,./test/multiview_blender/ok/IMG_6938/Cam_5.npy,test
ok,IMG_6967,./test/multiview_blender/ok/IMG_6967/Cam_0.npy,./test/multiview_blender/ok/IMG_6967/Cam_2.npy,./test/multiview_blender/ok/IMG_6967/Cam_4.npy,./test/multiview_blender/ok/IMG_6967/Cam_5.npy,test
ok,IMG_6968,./test/multiview_blender/ok/IMG_6968/Cam_0.npy,./test/multiview_blender/ok/IMG_6968/Cam_2.npy,./test/multiview_blender/ok/IMG_6968/Cam_4.npy,./test/multiview_blender/ok/IMG_6968/Cam_5.npy,test
ok,IMG_6969,./test/multiview_blender/ok/IMG_6969/Cam_0.npy,./test/multiview_blender/ok/IMG_6969/Cam_2.npy,./test/multiview_blender/ok/IMG_6969/Cam_4.npy,./test/multiview_blender/ok/IMG_6969/Cam_5.npy,test
ok,IMG_6970,./test/multiview_blender/ok/IMG_6970/Cam_0.npy,./test/multiview_blender/ok/IMG_6970/Cam_2.npy,./test/multiview_blender/ok/IMG_6970/Cam_4.npy,./test/multiview_blender/ok/IMG_6970/Cam_5.npy,test
ok,IMG_7001,./test/multiview_blender/ok/IMG_7001/Cam_0.npy,./test/multiview_blender/ok/IMG_7001/Cam_2.npy,./test/multiview_blender/ok/IMG_7001/Cam_4.npy,./test/multiview_blender/ok/IMG_7001/Cam_5.npy,test
ok,IMG_7036,./test/multiview_blender/ok/IMG_7036/Cam_0.npy,./test/multiview_blender/ok/IMG_7036/Cam_2.npy,./test/multiview_blender/ok/IMG_7036/Cam_4.npy,./test/multiview_blender/ok/IMG_7036/Cam_5.npy,test
ok,IMG_7037,./test/multiview_blender/ok/IMG_7037/Cam_0.npy,./test/multiview_blender/ok/IMG_7037/Cam_2.npy,./test/multiview_blender/ok/IMG_7037/Cam_4.npy,./test/multiview_blender/ok/IMG_7037/Cam_5.npy,test
ok,IMG_7038,./test/multiview_blender/ok/IMG_7038/Cam_0.npy,./test/multiview_blender/ok/IMG_7038/Cam_2.npy,./test/multiview_blender/ok/IMG_7038/Cam_4.npy,./test/multiview_blender/ok/IMG_7038/Cam_5.npy,test
ok,IMG_7070,./test/multiview_blender/ok/IMG_7070/Cam_0.npy,./test/multiview_blender/ok/IMG_7070/Cam_2.npy,./test/multiview_blender/ok/IMG_7070/Cam_4.npy,./test/multiview_blender/ok/IMG_7070/Cam_5.npy,test
ok,IMG_7072,./test/multiview_blender/ok/IMG_7072/Cam_0.npy,./test/multiview_blender/ok/IMG_7072/Cam_2.npy,./test/multiview_blender/ok/IMG_7072/Cam_4.npy,./test/multiview_blender/ok/IMG_7072/Cam_5.npy,test
ok,IMG_7073,./test/multiview_blender/ok/IMG_7073/Cam_0.npy,./test/multiview_blender/ok/IMG_7073/Cam_2.npy,./test/multiview_blender/ok/IMG_7073/Cam_4.npy,./test/multiview_blender/ok/IMG_7073/Cam_5.npy,test
ok,IMG_7227,./test/multiview_blender/ok/IMG_7227/Cam_0.npy,./test/multiview_blender/ok/IMG_7227/Cam_2.npy,./test/multiview_blender/ok/IMG_7227/Cam_4.npy,./test/multiview_blender/ok/IMG_7227/Cam_5.npy,test
ok,IMG_7228,./test/multiview_blender/ok/IMG_7228/Cam_0.npy,./test/multiview_blender/ok/IMG_7228/Cam_2.npy,./test/multiview_blender/ok/IMG_7228/Cam_4.npy,./test/multiview_blender/ok/IMG_7228/Cam_5.npy,test
ok,IMG_7258,./test/multiview_blender/ok/IMG_7258/Cam_0.npy,./test/multiview_blender/ok/IMG_7258/Cam_2.npy,./test/multiview_blender/ok/IMG_7258/Cam_4.npy,./test/multiview_blender/ok/IMG_7258/Cam_5.npy,test
ok,IMG_7259,./test/multiview_blender/ok/IMG_7259/Cam_0.npy,./test/multiview_blender/ok/IMG_7259/Cam_2.npy,./test/multiview_blender/ok/IMG_7259/Cam_4.npy,./test/multiview_blender/ok/IMG_7259/Cam_5.npy,test
ok,IMG_7260,./test/multiview_blender/ok/IMG_7260/Cam_0.npy,./test/multiview_blender/ok/IMG_7260/Cam_2.npy,./test/multiview_blender/ok/IMG_7260/Cam_4.npy,./test/multiview_blender/ok/IMG_7260/Cam_5.npy,test
ok,IMG_7288,./test/multiview_blender/ok/IMG_7288/Cam_0.npy,./test/multiview_blender/ok/IMG_7288/Cam_2.npy,./test/multiview_blender/ok/IMG_7288/Cam_4.npy,./test/multiview_blender/ok/IMG_7288/Cam_5.npy,test
ok,IMG_7290,./test/multiview_blender/ok/IMG_7290/Cam_0.npy,./test/multiview_blender/ok/IMG_7290/Cam_2.npy,./test/multiview_blender/ok/IMG_7290/Cam_4.npy,./test/multiview_blender/ok/IMG_7290/Cam_5.npy,test
ok,IMG_7291,./test/multiview_blender/ok/IMG_7291/Cam_0.npy,./test/multiview_blender/ok/IMG_7291/Cam_2.npy,./test/multiview_blender/ok/IMG_7291/Cam_4.npy,./test/multiview_blender/ok/IMG_7291/Cam_5.npy,test
ok,IMG_7322,./test/multiview_blender/ok/IMG_7322/Cam_0.npy,./test/multiview_blender/ok/IMG_7322/Cam_2.npy,./test/multiview_blender/ok/IMG_7322/Cam_4.npy,./test/multiview_blender/ok/IMG_7322/Cam_5.npy,test
ok,IMG_7323,./test/multiview_blender/ok/IMG_7323/Cam_0.npy,./test/multiview_blender/ok/IMG_7323/Cam_2.npy,./test/multiview_blender/ok/IMG_7323/Cam_4.npy,./test/multiview_blender/ok/IMG_7323/Cam_5.npy,test
ok,IMG_7351,./test/multiview_blender/ok/IMG_7351/Cam_0.npy,./test/multiview_blender/ok/IMG_7351/Cam_2.npy,./test/multiview_blender/ok/IMG_7351/Cam_4.npy,./test/multiview_blender/ok/IMG_7351/Cam_5.npy,test
ok,IMG_7352,./test/multiview_blender/ok/IMG_7352/Cam_0.npy,./test/multiview_blender/ok/IMG_7352/Cam_2.npy,./test/multiview_blender/ok/IMG_7352/Cam_4.npy,./test/multiview_blender/ok/IMG_7352/Cam_5.npy,test
ok,IMG_7354,./test/multiview_blender/ok/IMG_7354/Cam_0.npy,./test/multiview_blender/ok/IMG_7354/Cam_2.npy,./test/multiview_blender/ok/IMG_7354/Cam_4.npy,./test/multiview_blender/ok/IMG_7354/Cam_5.npy,test
ok,IMG_7355,./test/multiview_blender/ok/IMG_7355/Cam_0.npy,./test/multiview_blender/ok/IMG_7355/Cam_2.npy,./test/multiview_blender/ok/IMG_7355/Cam_4.npy,./test/multiview_blender/ok/IMG_7355/Cam_5.npy,test
ok,IMG_7391,./test/multiview_blender/ok/IMG_7391/Cam_0.npy,./test/multiview_blender/ok/IMG_7391/Cam_2.npy,./test/multiview_blender/ok/IMG_7391/Cam_4.npy,./test/multiview_blender/ok/IMG_7391/Cam_5.npy,test
ok,IMG_7394,./test/multiview_blender/ok/IMG_7394/Cam_0.npy,./test/multiview_blender/ok/IMG_7394/Cam_2.npy,./test/multiview_blender/ok/IMG_7394/Cam_4.npy,./test/multiview_blender/ok/IMG_7394/Cam_5.npy,test
ok,IMG_7416,./test/multiview_blender/ok/IMG_7416/Cam_0.npy,./test/multiview_blender/ok/IMG_7416/Cam_2.npy,./test/multiview_blender/ok/IMG_7416/Cam_4.npy,./test/multiview_blender/ok/IMG_7416/Cam_5.npy,test
ok,IMG_7418,./test/multiview_blender/ok/IMG_7418/Cam_0.npy,./test/multiview_blender/ok/IMG_7418/Cam_2.npy,./test/multiview_blender/ok/IMG_7418/Cam_4.npy,./test/multiview_blender/ok/IMG_7418/Cam_5.npy,test
ok,IMG_7448,./test/multiview_blender/ok/IMG_7448/Cam_0.npy,./test/multiview_blender/ok/IMG_7448/Cam_2.npy,./test/multiview_blender/ok/IMG_7448/Cam_4.npy,./test/multiview_blender/ok/IMG_7448/Cam_5.npy,test
ok,IMG_7484,./test/multiview_blender/ok/IMG_7484/Cam_0.npy,./test/multiview_blender/ok/IMG_7484/Cam_2.npy,./test/multiview_blender/ok/IMG_7484/Cam_4.npy,./test/multiview_blender/ok/IMG_7484/Cam_5.npy,test
ok,IMG_7529,./test/multiview_blender/ok/IMG_7529/Cam_0.npy,./test/multiview_blender/ok/IMG_7529/Cam_2.npy,./test/multiview_blender/ok/IMG_7529/Cam_4.npy,./test/multiview_blender/ok/IMG_7529/Cam_5.npy,test
ok,IMG_7550,./test/multiview_blender/ok/IMG_7550/Cam_0.npy,./test/multiview_blender/ok/IMG_7550/Cam_2.npy,./test/multiview_blender/ok/IMG_7550/Cam_4.npy,./test/multiview_blender/ok/IMG_7550/Cam_5.npy,test
ok,IMG_7581,./test/multiview_blender/ok/IMG_7581/Cam_0.npy,./test/multiview_blender/ok/IMG_7581/Cam_2.npy,./test/multiview_blender/ok/IMG_7581/Cam_4.npy,./test/multiview_blender/ok/IMG_7581/Cam_5.npy,test
ok,IMG_7582,./test/multiview_blender/ok/IMG_7582/Cam_0.npy,./test/multiview_blender/ok/IMG_7582/Cam_2.npy,./test/multiview_blender/ok/IMG_7582/Cam_4.npy,./test/multiview_blender/ok/IMG_7582/Cam_5.npy,test
ok,IMG_7583,./test/multiview_blender/ok/IMG_7583/Cam_0.npy,./test/multiview_blender/ok/IMG_7583/Cam_2.npy,./test/multiview_blender/ok/IMG_7583/Cam_4.npy,./test/multiview_blender/ok/IMG_7583/Cam_5.npy,test
ok,IMG_7584,./test/multiview_blender/ok/IMG_7584/Cam_0.npy,./test/multiview_blender/ok/IMG_7584/Cam_2.npy,./test/multiview_blender/ok/IMG_7584/Cam_4.npy,./test/multiview_blender/ok/IMG_7584/Cam_5.npy,test
ok,IMG_7585,./test/multiview_blender/ok/IMG_7585/Cam_0.npy,./test/multiview_blender/ok/IMG_7585/Cam_2.npy,./test/multiview_blender/ok/IMG_7585/Cam_4.npy,./test/multiview_blender/ok/IMG_7585/Cam_5.npy,test
ok,IMG_7613,./test/multiview_blender/ok/IMG_7613/Cam_0.npy,./test/multiview_blender/ok/IMG_7613/Cam_2.npy,./test/multiview_blender/ok/IMG_7613/Cam_4.npy,./test/multiview_blender/ok/IMG_7613/Cam_5.npy,test
ok,IMG_7614,./test/multiview_blender/ok/IMG_7614/Cam_0.npy,./test/multiview_blender/ok/IMG_7614/Cam_2.npy,./test/multiview_blender/ok/IMG_7614/Cam_4.npy,./test/multiview_blender/ok/IMG_7614/Cam_5.npy,test
ok,IMG_7616,./test/multiview_blender/ok/IMG_7616/Cam_0.npy,./test/multiview_blender/ok/IMG_7616/Cam_2.npy,./test/multiview_blender/ok/IMG_7616/Cam_4.npy,./test/multiview_blender/ok/IMG_7616/Cam_5.npy,test
ok,IMG_7617,./test/multiview_blender/ok/IMG_7617/Cam_0.npy,./test/multiview_blender/ok/IMG_7617/Cam_2.npy,./test/multiview_blender/ok/IMG_7617/Cam_4.npy,./test/multiview_blender/ok/IMG_7617/Cam_5.npy,test
ok,IMG_7618,./test/multiview_blender/ok/IMG_7618/Cam_0.npy,./test/multiview_blender/ok/IMG_7618/Cam_2.npy,./test/multiview_blender/ok/IMG_7618/Cam_4.npy,./test/multiview_blender/ok/IMG_7618/Cam_5.npy,test
ok,IMG_7655,./test/multiview_blender/ok/IMG_7655/Cam_0.npy,./test/multiview_blender/ok/IMG_7655/Cam_2.npy,./test/multiview_blender/ok/IMG_7655/Cam_4.npy,./test/multiview_blender/ok/IMG_7655/Cam_5.npy,test
ok,IMG_7656,./test/multiview_blender/ok/IMG_7656/Cam_0.npy,./test/multiview_blender/ok/IMG_7656/Cam_2.npy,./test/multiview_blender/ok/IMG_7656/Cam_4.npy,./test/multiview_blender/ok/IMG_7656/Cam_5.npy,test
ok,IMG_7657,./test/multiview_blender/ok/IMG_7657/Cam_0.npy,./test/multiview_blender/ok/IMG_7657/Cam_2.npy,./test/multiview_blender/ok/IMG_7657/Cam_4.npy,./test/multiview_blender/ok/IMG_7657/Cam_5.npy,test
ok,IMG_7660,./test/multiview_blender/ok/IMG_7660/Cam_0.npy,./test/multiview_blender/ok/IMG_7660/Cam_2.npy,./test/multiview_blender/ok/IMG_7660/Cam_4.npy,./test/multiview_blender/ok/IMG_7660/Cam_5.npy,test
ok,IMG_7690,./test/multiview_blender/ok/IMG_7690/Cam_0.npy,./test/multiview_blender/ok/IMG_7690/Cam_2.npy,./test/multiview_blender/ok/IMG_7690/Cam_4.npy,./test/multiview_blender/ok/IMG_7690/Cam_5.npy,test
ok,IMG_7691,./test/multiview_blender/ok/IMG_7691/Cam_0.npy,./test/multiview_blender/ok/IMG_7691/Cam_2.npy,./test/multiview_blender/ok/IMG_7691/Cam_4.npy,./test/multiview_blender/ok/IMG_7691/Cam_5.npy,test
ok,IMG_7693,./test/multiview_blender/ok/IMG_7693/Cam_0.npy,./test/multiview_blender/ok/IMG_7693/Cam_2.npy,./test/multiview_blender/ok/IMG_7693/Cam_4.npy,./test/multiview_blender/ok/IMG_7693/Cam_5.npy,test
ok,IMG_7722,./test/multiview_blender/ok/IMG_7722/Cam_0.npy,./test/multiview_blender/ok/IMG_7722/Cam_2.npy,./test/multiview_blender/ok/IMG_7722/Cam_4.npy,./test/multiview_blender/ok/IMG_7722/Cam_5.npy,test
ok,IMG_7723,./test/multiview_blender/ok/IMG_7723/Cam_0.npy,./test/multiview_blender/ok/IMG_7723/Cam_2.npy,./test/multiview_blender/ok/IMG_7723/Cam_4.npy,./test/multiview_blender/ok/IMG_7723/Cam_5.npy,test
ok,IMG_7753,./test/multiview_blender/ok/IMG_7753/Cam_0.npy,./test/multiview_blender/ok/IMG_7753/Cam_2.npy,./test/multiview_blender/ok/IMG_7753/Cam_4.npy,./test/multiview_blender/ok/IMG_7753/Cam_5.npy,test
ok,IMG_7756,./test/multiview_blender/ok/IMG_7756/Cam_0.npy,./test/multiview_blender/ok/IMG_7756/Cam_2.npy,./test/multiview_blender/ok/IMG_7756/Cam_4.npy,./test/multiview_blender/ok/IMG_7756/Cam_5.npy,test
ok,IMG_7782,./test/multiview_blender/ok/IMG_7782/Cam_0.npy,./test/multiview_blender/ok/IMG_7782/Cam_2.npy,./test/multiview_blender/ok/IMG_7782/Cam_4.npy,./test/multiview_blender/ok/IMG_7782/Cam_5.npy,test
ok,IMG_7783,./test/multiview_blender/ok/IMG_7783/Cam_0.npy,./test/multiview_blender/ok/IMG_7783/Cam_2.npy,./test/multiview_blender/ok/IMG_7783/Cam_4.npy,./test/multiview_blender/ok/IMG_7783/Cam_5.npy,test
ok,IMG_7786,./test/multiview_blender/ok/IMG_7786/Cam_0.npy,./test/multiview_blender/ok/IMG_7786/Cam_2.npy,./test/multiview_blender/ok/IMG_7786/Cam_4.npy,./test/multiview_blender/ok/IMG_7786/Cam_5.npy,test
ok,IMG_7854,./test/multiview_blender/ok/IMG_7854/Cam_0.npy,./test/multiview_blender/ok/IMG_7854/Cam_2.npy,./test/multiview_blender/ok/IMG_7854/Cam_4.npy,./test/multiview_blender/ok/IMG_7854/Cam_5.npy,test
ok,IMG_7887,./test/multiview_blender/ok/IMG_7887/Cam_0.npy,./test/multiview_blender/ok/IMG_7887/Cam_2.npy,./test/multiview_blender/ok/IMG_7887/Cam_4.npy,./test/multiview_blender/ok/IMG_7887/Cam_5.npy,test
ok,IMG_7888,./test/multiview_blender/ok/IMG_7888/Cam_0.npy,./test/multiview_blender/ok/IMG_7888/Cam_2.npy,./test/multiview_blender/ok/IMG_7888/Cam_4.npy,./test/multiview_blender/ok/IMG_7888/Cam_5.npy,test
ok,IMG_7890,./test/multiview_blender/ok/IMG_7890/Cam_0.npy,./test/multiview_blender/ok/IMG_7890/Cam_2.npy,./test/multiview_blender/ok/IMG_7890/Cam_4.npy,./test/multiview_blender/ok/IMG_7890/Cam_5.npy,test
ok,IMG_7891,./test/multiview_blender/ok/IMG_7891/Cam_0.npy,./test/multiview_blender/ok/IMG_7891/Cam_2.npy,./test/multiview_blender/ok/IMG_7891/Cam_4.npy,./test/multiview_blender/ok/IMG_7891/Cam_5.npy,test
ok,IMG_7922,./test/multiview_blender/ok/IMG_7922/Cam_0.npy,./test/multiview_blender/ok/IMG_7922/Cam_2.npy,./test/multiview_blender/ok/IMG_7922/Cam_4.npy,./test/multiview_blender/ok/IMG_7922/Cam_5.npy,test
ok,IMG_7948,./test/multiview_blender/ok/IMG_7948/Cam_0.npy,./test/multiview_blender/ok/IMG_7948/Cam_2.npy,./test/multiview_blender/ok/IMG_7948/Cam_4.npy,./test/multiview_blender/ok/IMG_7948/Cam_5.npy,test
ok,IMG_7950,./test/multiview_blender/ok/IMG_7950/Cam_0.npy,./test/multiview_blender/ok/IMG_7950/Cam_2.npy,./test/multiview_blender/ok/IMG_7950/Cam_4.npy,./test/multiview_blender/ok/IMG_7950/Cam_5.npy,test
ok,IMG_7951,./test/multiview_blender/ok/IMG_7951/Cam_0.npy,./test/multiview_blender/ok/IMG_7951/Cam_2.npy,./test/multiview_blender/ok/IMG_7951/Cam_4.npy,./test/multiview_blender/ok/IMG_7951/Cam_5.npy,test
ok,IMG_7980,./test/multiview_blender/ok/IMG_7980/Cam_0.npy,./test/multiview_blender/ok/IMG_7980/Cam_2.npy,./test/multiview_blender/ok/IMG_7980/Cam_4.npy,./test/multiview_blender/ok/IMG_7980/Cam_5.npy,test
ok,IMG_8014,./test/multiview_blender/ok/IMG_8014/Cam_0.npy,./test/multiview_blender/ok/IMG_8014/Cam_2.npy,./test/multiview_blender/ok/IMG_8014/Cam_4.npy,./test/multiview_blender/ok/IMG_8014/Cam_5.npy,test
ok,IMG_8046,./test/multiview_blender/ok/IMG_8046/Cam_0.npy,./test/multiview_blender/ok/IMG_8046/Cam_2.npy,./test/multiview_blender/ok/IMG_8046/Cam_4.npy,./test/multiview_blender/ok/IMG_8046/Cam_5.npy,test
ok,IMG_8047,./test/multiview_blender/ok/IMG_8047/Cam_0.npy,./test/multiview_blender/ok/IMG_8047/Cam_2.npy,./test/multiview_blender/ok/IMG_8047/Cam_4.npy,./test/multiview_blender/ok/IMG_8047/Cam_5.npy,test
ok,IMG_8049,./test/multiview_blender/ok/IMG_8049/Cam_0.npy,./test/multiview_blender/ok/IMG_8049/Cam_2.npy,./test/multiview_blender/ok/IMG_8049/Cam_4.npy,./test/multiview_blender/ok/IMG_8049/Cam_5.npy,test
ok,IMG_8087,./test/multiview_blender/ok/IMG_8087/Cam_0.npy,./test/multiview_blender/ok/IMG_8087/Cam_2.npy,./test/multiview_blender/ok/IMG_8087/Cam_4.npy,./test/multiview_blender/ok/IMG_8087/Cam_5.npy,test
ok,IMG_8088,./test/multiview_blender/ok/IMG_8088/Cam_0.npy,./test/multiview_blender/ok/IMG_8088/Cam_2.npy,./test/multiview_blender/ok/IMG_8088/Cam_4.npy,./test/multiview_blender/ok/IMG_8088/Cam_5.npy,test
ok,IMG_8089,./test/multiview_blender/ok/IMG_8089/Cam_0.npy,./test/multiview_blender/ok/IMG_8089/Cam_2.npy,./test/multiview_blender/ok/IMG_8089/Cam_4.npy,./test/multiview_blender/ok/IMG_8089/Cam_5.npy,test
ok,IMG_8091,./test/multiview_blender/ok/IMG_8091/Cam_0.npy,./test/multiview_blender/ok/IMG_8091/Cam_2.npy,./test/multiview_blender/ok/IMG_8091/Cam_4.npy,./test/multiview_blender/ok/IMG_8091/Cam_5.npy,test
ok,IMG_8109,./test/multiview_blender/ok/IMG_8109/Cam_0.npy,./test/multiview_blender/ok/IMG_8109/Cam_2.npy,./test/multiview_blender/ok/IMG_8109/Cam_4.npy,./test/multiview_blender/ok/IMG_8109/Cam_5.npy,test
ok,IMG_8110,./test/multiview_blender/ok/IMG_8110/Cam_0.npy,./test/multiview_blender/ok/IMG_8110/Cam_2.npy,./test/multiview_blender/ok/IMG_8110/Cam_4.npy,./test/multiview_blender/ok/IMG_8110/Cam_5.npy,test
ok,IMG_8177,./test/multiview_blender/ok/IMG_8177/Cam_0.npy,./test/multiview_blender/ok/IMG_8177/Cam_2.npy,./test/multiview_blender/ok/IMG_8177/Cam_4.npy,./test/multiview_blender/ok/IMG_8177/Cam_5.npy,test
ok,IMG_8178,./test/multiview_blender/ok/IMG_8178/Cam_0.npy,./test/multiview_blender/ok/IMG_8178/Cam_2.npy,./test/multiview_blender/ok/IMG_8178/Cam_4.npy,./test/multiview_blender/ok/IMG_8178/Cam_5.npy,test
paper,IMG_6274,./test/multiview_blender/paper/IMG_6274/Cam_0.npy,./test/multiview_blender/paper/IMG_6274/Cam_2.npy,./test/multiview_blender/paper/IMG_6274/Cam_4.npy,./test/multiview_blender/paper/IMG_6274/Cam_5.npy,test
paper,IMG_6275,./test/multiview_blender/paper/IMG_6275/Cam_0.npy,./test/multiview_blender/paper/IMG_6275/Cam_2.npy,./test/multiview_blender/paper/IMG_6275/Cam_4.npy,./test/multiview_blender/paper/IMG_6275/Cam_5.npy,test
