action,sample_id,input_path,split
rock,IMG_6272,./test/skeleton_final_v2/rock/IMG_6272.npy,test
rock,IMG_6318,./test/skeleton_final_v2/rock/IMG_6318.npy,test
rock,IMG_6321,./test/skeleton_final_v2/rock/IMG_6321.npy,test
rock,IMG_6345,./test/skeleton_final_v2/rock/IMG_6345.npy,test
rock,IMG_6346,./test/skeleton_final_v2/rock/IMG_6346.npy,test
rock,IMG_6348,./test/skeleton_final_v2/rock/IMG_6348.npy,test
rock,IMG_6349,./test/skeleton_final_v2/rock/IMG_6349.npy,test
rock,IMG_6384,./test/skeleton_final_v2/rock/IMG_6384.npy,test
rock,IMG_6385,./test/skeleton_final_v2/rock/IMG_6385.npy,test
rock,IMG_6417,./test/skeleton_final_v2/rock/IMG_6417.npy,test
rock,IMG_6418,./test/skeleton_final_v2/rock/IMG_6418.npy,test
rock,IMG_6420,./test/skeleton_final_v2/rock/IMG_6420.npy,test
rock,IMG_6460,./test/skeleton_final_v2/rock/IMG_6460.npy,test
rock,IMG_6499,./test/skeleton_final_v2/rock/IMG_6499.npy,test
rock,IMG_6500,./test/skeleton_final_v2/rock/IMG_6500.npy,test
rock,IMG_6502,./test/skeleton_final_v2/rock/IMG_6502.npy,test
rock,IMG_6503,./test/skeleton_final_v2/rock/IMG_6503.npy,test
rock,IMG_6541,./test/skeleton_final_v2/rock/IMG_6541.npy,test
rock,IMG_6543,./test/skeleton_final_v2/rock/IMG_6543.npy,test
rock,IMG_6574,./test/skeleton_final_v2/rock/IMG_6574.npy,test
rock,IMG_6575,./test/skeleton_final_v2/rock/IMG_6575.npy,test
rock,IMG_6611,./test/skeleton_final_v2/rock/IMG_6611.npy,test
rock,IMG_6641,./test/skeleton_final_v2/rock/IMG_6641.npy,test
rock,IMG_6700,./test/skeleton_final_v2/rock/IMG_6700.npy,test
rock,IMG_6701,./test/skeleton_final_v2/rock/IMG_6701.npy,test
rock,IMG_6720,./test/skeleton_final_v2/rock/IMG_6720.npy,test
rock,IMG_6723,./test/skeleton_final_v2/rock/IMG_6723.npy,test
rock,IMG_6765,./test/skeleton_final_v2/rock/IMG_6765.npy,test
rock,IMG_6793,./test/skeleton_final_v2/rock/IMG_6793.npy,test
rock,IMG_6794,./test/skeleton_final_v2/rock/IMG_6794.npy,test
rock,IMG_6796,./test/skeleton_final_v2/rock/IMG_6796.npy,test
rock,IMG_6821,./test/skeleton_final_v2/rock/IMG_6821.npy,test
rock,IMG_6822,./test/skeleton_final_v2/rock/IMG_6822.npy,test
rock,IMG_6824,./test/skeleton_final_v2/rock/IMG_6824.npy,test
rock,IMG_6851,./test/skeleton_final_v2/rock/IMG_6851.npy,test
rock,IMG_6853,./test/skeleton_final_v2/rock/IMG_6853.npy,test
rock,IMG_6855,./test/skeleton_final_v2/rock/IMG_6855.npy,test
rock,IMG_6900,./test/skeleton_final_v2/rock/IMG_6900.npy,test
rock,IMG_6902,./test/skeleton_final_v2/rock/IMG_6902.npy,test
rock,IMG_6904,./test/skeleton_final_v2/rock/IMG_6904.npy,test
rock,IMG_6924,./test/skeleton_final_v2/rock/IMG_6924.npy,test
rock,IMG_6925,./test/skeleton_final_v2/rock/IMG_6925.npy,test
rock,IMG_6927,./test/skeleton_final_v2/rock/IMG_6927.npy,test
rock,IMG_6954,./test/skeleton_final_v2/rock/IMG_6954.npy,test
rock,IMG_6955,./test/skeleton_final_v2/rock/IMG_6955.npy,test
rock,IMG_6984,./test/skeleton_final_v2/rock/IMG_6984.npy,test
rock,IMG_6987,./test/skeleton_final_v2/rock/IMG_6987.npy,test
rock,IMG_7019,./test/skeleton_final_v2/rock/IMG_7019.npy,test
rock,IMG_7023,./test/skeleton_final_v2/rock/IMG_7023.npy,test
rock,IMG_7054,./test/skeleton_final_v2/rock/IMG_7054.npy,test
rock,IMG_7212,./test/skeleton_final_v2/rock/IMG_7212.npy,test
rock,IMG_7213,./test/skeleton_final_v2/rock/IMG_7213.npy,test
rock,IMG_7214,./test/skeleton_final_v2/rock/IMG_7214.npy,test
rock,IMG_7244,./test/skeleton_final_v2/rock/IMG_7244.npy,test
rock,IMG_7245,./test/skeleton_final_v2/rock/IMG_7245.npy,test
rock,IMG_7279,./test/skeleton_final_v2/rock/IMG_7279.npy,test
rock,IMG_7305,./test/skeleton_final_v2/rock/IMG_7305.npy,test
rock,IMG_7307,./test/skeleton_final_v2/rock/IMG_7307.npy,test
rock,IMG_7308,./test/skeleton_final_v2/rock/IMG_7308.npy,test
rock,IMG_7309,./test/skeleton_final_v2/rock/IMG_7309.npy,test
rock,IMG_7337,./test/skeleton_final_v2/rock/IMG_7337.npy,test
rock,IMG_7338,./test/skeleton_final_v2/rock/IMG_7338.npy,test
rock,IMG_7340,./test/skeleton_final_v2/rock/IMG_7340.npy,test
rock,IMG_7370,./test/skeleton_final_v2/rock/IMG_7370.npy,test
rock,IMG_7371,./test/skeleton_final_v2/rock/IMG_7371.npy,test
rock,IMG_7373,./test/skeleton_final_v2/rock/IMG_7373.npy,test
rock,IMG_7402,./test/skeleton_final_v2/rock/IMG_7402.npy,test
rock,IMG_7404,./test/skeleton_final_v2/rock/IMG_7404.npy,test
rock,IMG_7433,./test/skeleton_final_v2/rock/IMG_7433.npy,test
rock,IMG_7436,./test/skeleton_final_v2/rock/IMG_7436.npy,test
rock,IMG_7470,./test/skeleton_final_v2/rock/IMG_7470.npy,test
rock,IMG_7502,./test/skeleton_final_v2/rock/IMG_7502.npy,test
rock,IMG_7503,./test/skeleton_final_v2/rock/IMG_7503.npy,test
rock,IMG_7506,./test/skeleton_final_v2/rock/IMG_7506.npy,test
rock,IMG_7539,./test/skeleton_final_v2/rock/IMG_7539.npy,test
rock,IMG_7568,./test/skeleton_final_v2/rock/IMG_7568.npy,test
rock,IMG_7571,./test/skeleton_final_v2/rock/IMG_7571.npy,test
rock,IMG_7603,./test/skeleton_final_v2/rock/IMG_7603.npy,test
rock,IMG_7635,./test/skeleton_final_v2/rock/IMG_7635.npy,test
rock,IMG_7636,./test/skeleton_final_v2/rock/IMG_7636.npy,test
rock,IMG_7637,./test/skeleton_final_v2/rock/IMG_7637.npy,test
rock,IMG_7638,./test/skeleton_final_v2/rock/IMG_7638.npy,test
rock,IMG_7639,./test/skeleton_final_v2/rock/IMG_7639.npy,test
rock,IMG_7680,./test/skeleton_final_v2/rock/IMG_7680.npy,test
rock,IMG_7716,./test/skeleton_final_v2/rock/IMG_7716.npy,test
rock,IMG_7741,./test/skeleton_final_v2/rock/IMG_7741.npy,test
rock,IMG_7742,./test/skeleton_final_v2/rock/IMG_7742.npy,test
rock,IMG_7744,./test/skeleton_final_v2/rock/IMG_7744.npy,test
rock,IMG_7772,./test/skeleton_final_v2/rock/IMG_7772.npy,test
rock,IMG_7838,./test/skeleton_final_v2/rock/IMG_7838.npy,test
rock,IMG_7873,./test/skeleton_final_v2/rock/IMG_7873.npy,test
rock,IMG_7875,./test/skeleton_final_v2/rock/IMG_7875.npy,test
rock,IMG_7876,./test/skeleton_final_v2/rock/IMG_7876.npy,test
rock,IMG_7907,./test/skeleton_final_v2/rock/IMG_7907.npy,test
rock,IMG_7937,./test/skeleton_final_v2/rock/IMG_7937.npy,test
rock,IMG_7939,./test/skeleton_final_v2/rock/IMG_7939.npy,test
rock,IMG_7970,./test/skeleton_final_v2/rock/IMG_7970.npy,test
rock,IMG_7971,./test/skeleton_final_v2/rock/IMG_7971.npy,test
rock,IMG_8002,./test/skeleton_final_v2/rock/IMG_8002.npy,test
rock,IMG_8032,./test/skeleton_final_v2/rock/IMG_8032.npy,test
rock,IMG_8065,./test/skeleton_final_v2/rock/IMG_8065.npy,test
rock,IMG_8066,./test/skeleton_final_v2/rock/IMG_8066.npy,test
rock,IMG_8068,./test/skeleton_final_v2/rock/IMG_8068.npy,test
rock,IMG_8100,./test/skeleton_final_v2/rock/IMG_8100.npy,test
scissors,IMG_6281,./test/skeleton_final_v2/scissors/IMG_6281.npy,test
scissors,IMG_6283,./test/skeleton_final_v2/scissors/IMG_6283.npy,test
scissors,IMG_6284,./test/skeleton_final_v2/scissors/IMG_6284.npy,test
scissors,IMG_6285,./test/skeleton_final_v2/scissors/IMG_6285.npy,test
scissors,IMG_6286,./test/skeleton_final_v2/scissors/IMG_6286.npy,test
scissors,IMG_6311,./test/skeleton_final_v2/scissors/IMG_6311.npy,test
scissors,IMG_6316,./test/skeleton_final_v2/scissors/IMG_6316.npy,test
scissors,IMG_6351,./test/skeleton_final_v2/scissors/IMG_6351.npy,test
scissors,IMG_6352,./test/skeleton_final_v2/scissors/IMG_6352.npy,test
scissors,IMG_6386,./test/skeleton_final_v2/scissors/IMG_6386.npy,test
scissors,IMG_6387,./test/skeleton_final_v2/scissors/IMG_6387.npy,test
scissors,IMG_6389,./test/skeleton_final_v2/scissors/IMG_6389.npy,test
scissors,IMG_6390,./test/skeleton_final_v2/scissors/IMG_6390.npy,test
scissors,IMG_6423,./test/skeleton_final_v2/scissors/IMG_6423.npy,test
scissors,IMG_6424,./test/skeleton_final_v2/scissors/IMG_6424.npy,test
scissors,IMG_6425,./test/skeleton_final_v2/scissors/IMG_6425.npy,test
scissors,IMG_6461,./test/skeleton_final_v2/scissors/IMG_6461.npy,test
scissors,IMG_6463,./test/skeleton_final_v2/scissors/IMG_6463.npy,test
scissors,IMG_6494,./test/skeleton_final_v2/scissors/IMG_6494.npy,test
scissors,IMG_6495,./test/skeleton_final_v2/scissors/IMG_6495.npy,test
scissors,IMG_6534,./test/skeleton_final_v2/scissors/IMG_6534.npy,test
scissors,IMG_6538,./test/skeleton_final_v2/scissors/IMG_6538.npy,test
scissors,IMG_6577,./test/skeleton_final_v2/scissors/IMG_6577.npy,test
scissors,IMG_6614,./test/skeleton_final_v2/scissors/IMG_6614.npy,test
scissors,IMG_6616,./test/skeleton_final_v2/scissors/IMG_6616.npy,test
scissors,IMG_6650,./test/skeleton_final_v2/scissors/IMG_6650.npy,test
scissors,IMG_6729,./test/skeleton_final_v2/scissors/IMG_6729.npy,test
scissors,IMG_6730,./test/skeleton_final_v2/scissors/IMG_6730.npy,test
