dataset,action,path,shape_ok,has_nan,has_inf,wrist_norm,mid_scale,global_min,global_max,mean,std,palm_sign_z,wrist_ok,mid_scale_ok
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (146).npy,1,0,0,0.0,0.9999966025352478,-0.7832637429237366,1.9606789350509644,0.3473953902721405,0.6240765452384949,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (147).npy,1,0,0,0.0,0.9999967813491821,-0.8025294542312622,1.977087140083313,0.35666921734809875,0.6260678768157959,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (148).npy,1,0,0,0.0,0.9999967813491821,-0.81630939245224,1.9658515453338623,0.3444943130016327,0.6292986869812012,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (149).npy,1,0,0,0.0,0.9999967813491821,-0.8444936275482178,2.0060524940490723,0.3194175660610199,0.6555177569389343,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (150).npy,1,0,0,0.0,0.9999966025352478,-0.812734067440033,1.9904131889343262,0.29847830533981323,0.7334850430488586,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (151).npy,1,0,0,0.0,0.999996542930603,-0.7965994477272034,1.9993535280227661,0.3136863112449646,0.7308818697929382,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (153).npy,1,0,0,0.0,0.9999964833259583,-0.861854612827301,2.0084547996520996,0.31179046630859375,0.7259987592697144,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (155).npy,1,0,0,0.0,0.9999962449073792,-0.9803529381752014,2.057281255722046,0.3773626685142517,0.6856046319007874,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (156).npy,1,0,0,0.0,0.9999963641166687,-0.9065454006195068,2.0083000659942627,0.4025350511074066,0.662619948387146,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (157).npy,1,0,0,0.0,0.9999963045120239,-1.0873562097549438,2.059634208679199,0.3593910038471222,0.7132774591445923,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (159).npy,1,0,0,0.0,0.9999967813491821,-0.9037068486213684,1.8930586576461792,0.3478640615940094,0.6611002683639526,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (16).npy,1,0,0,0.0,0.9999967217445374,-0.7747514247894287,2.055163860321045,0.3362485468387604,0.7256197333335876,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (160).npy,1,0,0,0.0,0.9999964237213135,-1.0699867010116577,2.0129895210266113,0.35487040877342224,0.7109573483467102,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (162).npy,1,0,0,0.0,0.9999964237213135,-1.1065574884414673,1.9331059455871582,0.28263190388679504,0.7362810373306274,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (164).npy,1,0,0,0.0,0.9999964237213135,-1.0224323272705078,1.96126127243042,0.36146754026412964,0.703273355960846,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (167).npy,1,0,0,0.0,0.999996542930603,-1.2027055025100708,1.9825990200042725,0.28864699602127075,0.7581046223640442,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (168).npy,1,0,0,0.0,0.999996542930603,-1.3469082117080688,1.9414188861846924,0.26321637630462646,0.7632921934127808,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (169).npy,1,0,0,0.0,0.9999966025352478,-1.1813467741012573,1.9446882009506226,0.25582021474838257,0.7563508749008179,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (17).npy,1,0,0,0.0,0.9999969005584717,-0.7256175875663757,2.0130765438079834,0.3517490327358246,0.6956806182861328,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (170).npy,1,0,0,0.0,0.999996542930603,-1.114046335220337,1.9371328353881836,0.3611295521259308,0.7058141231536865,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (171).npy,1,0,0,0.0,0.999996542930603,-1.2309019565582275,1.9404387474060059,0.24945500493049622,0.777622640132904,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (172).npy,1,0,0,0.0,0.9999964833259583,-1.1875120401382446,2.0167746543884277,0.27294042706489563,0.7740962505340576,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (174).npy,1,0,0,0.0,0.9999963045120239,-1.1393489837646484,2.0067336559295654,0.3040539026260376,0.7374049425125122,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (177).npy,1,0,0,0.0,0.9999964833259583,-1.2680916786193848,1.9385383129119873,0.268423855304718,0.7356225252151489,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (18).npy,1,0,0,0.0,0.9999966621398926,-0.7930025458335876,2.0362367630004883,0.2930023670196533,0.7674080729484558,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (180).npy,1,0,0,0.0,0.999996542930603,-1.4273015260696411,1.9279561042785645,0.1816687434911728,0.8232132196426392,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (181).npy,1,0,0,0.0,0.9999966621398926,-1.4458718299865723,1.8831173181533813,0.18043620884418488,0.8292266130447388,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (182).npy,1,0,0,0.0,0.9999963641166687,-1.648065209388733,1.864413857460022,0.15540699660778046,0.8597722053527832,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (183).npy,1,0,0,0.0,0.9999964833259583,-1.3874238729476929,1.8661010265350342,0.13659246265888214,0.8168141841888428,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (185).npy,1,0,0,0.0,0.9999967217445374,-0.9406565427780151,2.1960842609405518,0.29380518198013306,0.773773193359375,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (186).npy,1,0,0,0.0,0.9999963045120239,-1.0501874685287476,2.278257131576538,0.3750664293766022,0.7444590330123901,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (189).npy,1,0,0,0.0,0.9999964833259583,-1.002515435218811,1.991257905960083,0.34923291206359863,0.7027401328086853,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (190).npy,1,0,0,0.0,0.9999964833259583,-0.9253256916999817,1.9890458583831787,0.34845903515815735,0.7091060280799866,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (193).npy,1,0,0,0.0,0.999996542930603,-1.0359922647476196,2.0204520225524902,0.3454001545906067,0.734939455986023,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (194).npy,1,0,0,0.0,0.9999961256980896,-1.1553316116333008,2.069133758544922,0.3585488200187683,0.7374923229217529,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (195).npy,1,0,0,0.0,0.9999964833259583,-1.0605013370513916,2.0202319622039795,0.33926546573638916,0.723977267742157,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (196).npy,1,0,0,0.0,0.9999963045120239,-1.0674623250961304,2.000601291656494,0.30602896213531494,0.7360877990722656,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (197).npy,1,0,0,0.0,0.9999963641166687,-1.0673710107803345,1.954424500465393,0.3610721826553345,0.7052385807037354,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (198).npy,1,0,0,0.0,0.9999961853027344,-1.1922789812088013,1.986138939857483,0.30703631043434143,0.7551195621490479,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (199).npy,1,0,0,0.0,0.9999964833259583,-1.0666005611419678,1.958237886428833,0.2965661883354187,0.7339980006217957,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (2).npy,1,0,0,0.0,0.9999968409538269,-0.6452435255050659,1.9763085842132568,0.32367566227912903,0.6924934983253479,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (20).npy,1,0,0,0.0,0.999996542930603,-1.0345710515975952,2.0873184204101562,0.24425700306892395,0.7937353253364563,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (200).npy,1,0,0,0.0,0.9999963045120239,-1.1187472343444824,1.9567036628723145,0.30744513869285583,0.7372684478759766,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (202).npy,1,0,0,0.0,0.9999963641166687,-1.159644365310669,1.973032832145691,0.32662391662597656,0.7324835062026978,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (203).npy,1,0,0,0.0,0.999996542930603,-1.105534315109253,1.955308198928833,0.3146897256374359,0.7301071286201477,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (205).npy,1,0,0,0.0,0.9999964237213135,-1.182770013809204,1.9663732051849365,0.29516810178756714,0.7488486170768738,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (206).npy,1,0,0,0.0,0.9999964237213135,-1.2008432149887085,1.96142578125,0.3043907880783081,0.7508871555328369,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (208).npy,1,0,0,0.0,0.9999963641166687,-1.1686769723892212,1.9687256813049316,0.31469354033470154,0.7420105338096619,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (209).npy,1,0,0,0.0,0.9999964833259583,-1.1319658756256104,1.9597212076187134,0.2921009361743927,0.7458853125572205,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (21).npy,1,0,0,0.0,0.9999967217445374,-0.8744346499443054,2.0041818618774414,0.2600995898246765,0.7625657320022583,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (213).npy,1,0,0,0.0,0.9999966621398926,-0.5325477123260498,1.9418187141418457,0.33192750811576843,0.6811219453811646,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (214).npy,1,0,0,0.0,0.9999966025352478,-0.6196929216384888,1.9401723146438599,0.32681038975715637,0.7008519172668457,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (215).npy,1,0,0,0.0,0.999996542930603,-0.619452953338623,1.9428577423095703,0.32196566462516785,0.7087871432304382,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (216).npy,1,0,0,0.0,0.999996542930603,-0.5952730774879456,1.9216821193695068,0.32760104537010193,0.6954296231269836,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (218).npy,1,0,0,0.0,0.9999966621398926,-0.6300954222679138,1.9261668920516968,0.3270104229450226,0.7019098401069641,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (219).npy,1,0,0,0.0,0.9999966025352478,-0.6148506999015808,1.939989686012268,0.32809555530548096,0.7033095359802246,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (220).npy,1,0,0,0.0,0.9999966025352478,-0.8068339228630066,2.0280954837799072,0.30119946599006653,0.7639074921607971,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (222).npy,1,0,0,0.0,0.9999964833259583,-0.7381895780563354,1.9826805591583252,0.30461952090263367,0.7419862151145935,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (223).npy,1,0,0,0.0,0.999996542930603,-0.7362631559371948,1.9585195779800415,0.30218157172203064,0.7363573312759399,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (224).npy,1,0,0,0.0,0.999996542930603,-0.704962432384491,1.9750797748565674,0.3070889711380005,0.7258511185646057,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (225).npy,1,0,0,0.0,0.9999966621398926,-0.7421374917030334,1.9714246988296509,0.3011620044708252,0.7294414639472961,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (226).npy,1,0,0,0.0,0.9999966621398926,-0.7596341371536255,1.9756972789764404,0.3068135380744934,0.726065993309021,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (227).npy,1,0,0,0.0,0.999996542930603,-0.7472497820854187,1.9742183685302734,0.306979238986969,0.7285123467445374,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (228).npy,1,0,0,0.0,0.9999964833259583,-0.7641827464103699,1.9570674896240234,0.31077560782432556,0.7311500310897827,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (229).npy,1,0,0,0.0,0.9999968409538269,-0.2164793610572815,2.164429187774658,0.6209705471992493,0.5917050242424011,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (23).npy,1,0,0,0.0,0.9999967217445374,-0.7547310590744019,2.0055110454559326,0.3285057246685028,0.7315073013305664,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (233).npy,1,0,0,0.0,0.9999964833259583,-1.157002568244934,2.2466251850128174,0.40030479431152344,0.7853714227676392,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (234).npy,1,0,0,0.0,0.9999962449073792,-1.251366376876831,2.189175844192505,0.36725643277168274,0.7965099811553955,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (236).npy,1,0,0,0.0,0.9999963641166687,-1.2729705572128296,2.2095892429351807,0.3586226999759674,0.8021427392959595,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (238).npy,1,0,0,0.0,0.9999964237213135,-1.0713704824447632,2.08792781829834,0.384969025850296,0.7435291409492493,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (239).npy,1,0,0,0.0,0.9999966025352478,-1.0801496505737305,2.0680928230285645,0.4037126898765564,0.7475441694259644,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (24).npy,1,0,0,0.0,0.9999966621398926,-0.7219395041465759,1.9837920665740967,0.32981356978416443,0.715782105922699,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (241).npy,1,0,0,0.0,0.9999964237213135,-1.0131230354309082,2.0636794567108154,0.4249590039253235,0.7466320395469666,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (242).npy,1,0,0,0.0,0.9999963641166687,-1.052195429801941,2.052680015563965,0.38476261496543884,0.7427542805671692,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (243).npy,1,0,0,0.0,0.9999966621398926,-0.8525800704956055,2.0009922981262207,0.3985745906829834,0.6971771121025085,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (247).npy,1,0,0,0.0,0.9999966025352478,-0.9957178831100464,2.083840847015381,0.43211761116981506,0.7434898018836975,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (248).npy,1,0,0,0.0,0.9999966025352478,-0.9660121202468872,2.140392541885376,0.44795307517051697,0.7400017380714417,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (249).npy,1,0,0,0.0,0.999996542930603,-0.9209977388381958,2.1159260272979736,0.45344653725624084,0.741406261920929,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (25).npy,1,0,0,0.0,0.9999966025352478,-0.7061782479286194,1.9965187311172485,0.33744388818740845,0.7124602198600769,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (250).npy,1,0,0,0.0,0.999996542930603,-1.0162711143493652,2.090137243270874,0.4204689562320709,0.7443220615386963,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (251).npy,1,0,0,0.0,0.9999966025352478,-1.0564172267913818,2.1010513305664062,0.4271518588066101,0.7578192353248596,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (252).npy,1,0,0,0.0,0.9999966025352478,-0.9331885576248169,2.050633430480957,0.45116323232650757,0.7301613688468933,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (253).npy,1,0,0,0.0,0.9999964833259583,-1.0822581052780151,2.0531375408172607,0.423338919878006,0.7596362233161926,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (254).npy,1,0,0,0.0,0.9999964833259583,-0.8395910263061523,2.088116407394409,0.4670386016368866,0.7187091112136841,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (256).npy,1,0,0,0.0,0.9999964833259583,-0.9137133359909058,2.070847511291504,0.45966050028800964,0.7297810316085815,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (258).npy,1,0,0,0.0,0.999996542930603,-0.9150971174240112,2.1126060485839844,0.47017255425453186,0.7352378964424133,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (259).npy,1,0,0,0.0,0.9999964833259583,-0.9051255583763123,2.135160446166992,0.45980748534202576,0.740151047706604,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (261).npy,1,0,0,0.0,0.9999966025352478,-0.6312006711959839,2.100412130355835,0.5261997580528259,0.6780215501785278,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (262).npy,1,0,0,0.0,0.9999966025352478,-0.6400653719902039,2.1649577617645264,0.5219643712043762,0.684698760509491,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (263).npy,1,0,0,0.0,0.9999966025352478,-0.6538161635398865,2.171945095062256,0.5481833815574646,0.692996621131897,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (267).npy,1,0,0,0.0,0.9999968409538269,-0.3799683749675751,2.0848867893218994,0.5822229981422424,0.6011713147163391,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (28).npy,1,0,0,0.0,0.9999968409538269,-0.7575337886810303,2.0369646549224854,0.3318612277507782,0.7326503396034241,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (29).npy,1,0,0,0.0,0.9999969601631165,-0.553941547870636,1.9446500539779663,0.33823633193969727,0.6750907897949219,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (31).npy,1,0,0,0.0,0.9999964833259583,-0.7512399554252625,2.0709917545318604,0.3113366961479187,0.753664493560791,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (32).npy,1,0,0,0.0,0.999996542930603,-0.7506551742553711,2.0577619075775146,0.3096616566181183,0.753145158290863,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (34).npy,1,0,0,0.0,0.9999967813491821,-0.78406822681427,2.0336554050445557,0.27262622117996216,0.7573748826980591,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (35).npy,1,0,0,0.0,0.9999966621398926,-0.8975074291229248,2.041283369064331,0.2624429166316986,0.7764800190925598,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (36).npy,1,0,0,0.0,0.999996542930603,-0.8867043256759644,1.979203462600708,0.28166326880455017,0.7723618745803833,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (37).npy,1,0,0,0.0,0.9999964833259583,-0.8444613814353943,1.9733983278274536,0.2999343276023865,0.7614423632621765,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (38).npy,1,0,0,0.0,0.9999966621398926,-0.7579505443572998,1.969697117805481,0.2916031777858734,0.7293151617050171,1.0,1,1
salux_3d,ok,./dataset/skeleton_final_v2/ok/ok (39).npy,1,0,0,0.0,0.9999966621398926,-0.8451247811317444,2.0178306102752686,0.27721238136291504,0.7488371133804321,1.0,1,1
