action,path,shape_ok,has_nan,has_inf,wrist_norm,mid_scale,global_min,global_max,mean,std,wrist_ok,mid_scale_ok
ok,./test/droh_real2d_wristnorm/ok/IMG_6834.npy,1,0,0,0.0,0.9999959468841553,-0.4982341229915619,1.997218370437622,0.5230924487113953,0.6947609782218933,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_6835.npy,1,0,0,0.0,0.9999962449073792,-0.8901462554931641,1.9202219247817993,0.5608019232749939,0.7178929448127747,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_6937.npy,1,0,0,0.0,0.9999968409538269,-1.430166244506836,2.1406095027923584,0.33636873960494995,0.9793393015861511,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_6938.npy,1,0,0,0.0,0.9999962449073792,-2.2608397006988525,0.4655337333679199,-0.7172694802284241,0.7423561215400696,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_6967.npy,1,0,0,0.0,0.9999964237213135,-2.1589694023132324,1.1191824674606323,-0.51020747423172,0.8302752375602722,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_6968.npy,1,0,0,0.0,0.999992311000824,-2.395660161972046,2.550689458847046,0.18645040690898895,1.459867238998413,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_6969.npy,1,0,0,0.0,0.9999939203262329,-1.496673345565796,3.146914482116699,0.7897078990936279,1.2390165328979492,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_6970.npy,1,0,0,0.0,0.999995231628418,-2.0011250972747803,1.6119853258132935,-0.2768782079219818,0.9506527185440063,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7001.npy,1,0,0,0.0,0.9999970197677612,-1.97361421585083,0.8098070025444031,-0.2935197651386261,0.8296356201171875,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7036.npy,1,0,0,0.0,0.9999958276748657,-1.2508282661437988,2.418179750442505,0.22707287967205048,1.0052601099014282,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7037.npy,1,0,0,0.0,0.9999964237213135,-2.2147817611694336,1.32942533493042,-0.48154354095458984,0.8505789637565613,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7038.npy,1,0,0,0.0,0.9999966025352478,-2.4128220081329346,1.233642816543579,-0.5620291829109192,0.8108974695205688,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7070.npy,1,0,0,0.0,0.9999956488609314,-1.8745801448822021,0.0,-0.8860957026481628,0.4532809257507324,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7072.npy,1,0,0,0.0,0.9999964833259583,-1.9137966632843018,0.07384935021400452,-0.665730893611908,0.4506598114967346,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7073.npy,1,0,0,0.0,0.9999966621398926,-1.8575602769851685,0.31257691979408264,-0.6721600294113159,0.5504899024963379,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7227.npy,1,0,0,0.0,0.9999962449073792,-0.07051234692335129,1.6787703037261963,0.7616864442825317,0.40820181369781494,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7228.npy,1,0,0,0.0,0.9999933242797852,-1.5309540033340454,3.14158296585083,0.8614276051521301,1.1796164512634277,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7258.npy,1,0,0,0.0,0.9999948740005493,-0.9874672889709473,2.9624555110931396,0.731900691986084,1.1458046436309814,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7259.npy,1,0,0,0.0,0.9999958872795105,-0.15094737708568573,2.309562921524048,0.7227535247802734,0.5685524344444275,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7260.npy,1,0,0,0.0,0.9999961853027344,-0.003740941407158971,2.5977985858917236,0.9927680492401123,0.684226930141449,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7288.npy,1,0,0,0.0,0.9999960064888,-2.3019015789031982,0.31825289130210876,-0.7985475659370422,0.6688653826713562,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7290.npy,1,0,0,0.0,0.999996542930603,-2.0456724166870117,0.5402991771697998,-0.5692331194877625,0.657133162021637,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7291.npy,1,0,0,0.0,0.9999968409538269,-2.0520195960998535,0.622723400592804,-0.5755667090415955,0.6861495971679688,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7322.npy,1,0,0,0.0,0.9999967217445374,-1.7709554433822632,1.6496765613555908,0.06983000040054321,1.067004919052124,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7323.npy,1,0,0,0.0,0.9999974966049194,-1.0806173086166382,1.7385090589523315,0.17710182070732117,0.880746603012085,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7351.npy,1,0,0,0.0,0.999996542930603,-0.16453686356544495,2.2326130867004395,0.8612925410270691,0.6240162253379822,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7352.npy,1,0,0,0.0,0.9999969005584717,-0.31911277770996094,1.9967492818832397,0.6916758418083191,0.5756582617759705,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7354.npy,1,0,0,0.0,0.9999958872795105,-2.306157350540161,1.3853645324707031,-0.28514364361763,1.0597741603851318,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7355.npy,1,0,0,0.0,0.9999962449073792,-0.013946090824902058,2.0424118041992188,1.0891399383544922,0.5760035514831543,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7391.npy,1,0,0,0.0,0.9999967217445374,-1.475098967552185,0.30951693654060364,-0.7374212741851807,0.4940629005432129,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7394.npy,1,0,0,0.0,0.9999964237213135,-1.8320144414901733,0.13935315608978271,-0.8590924143791199,0.5406995415687561,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7416.npy,1,0,0,0.0,0.9999947547912598,-0.11349181830883026,2.617950677871704,0.9333237409591675,0.7773205637931824,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7418.npy,1,0,0,0.0,0.9999964833259583,-0.5513684153556824,2.08052659034729,0.55009925365448,0.6791811585426331,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7448.npy,1,0,0,0.0,0.999994158744812,-0.9302836060523987,2.597771167755127,0.6163783073425293,1.004092812538147,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7484.npy,1,0,0,0.0,0.9999964833259583,-1.7624372243881226,0.14439447224140167,-0.690288245677948,0.4618508517742157,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7529.npy,1,0,0,0.0,0.9999964237213135,-0.8606247305870056,2.366150379180908,0.5565028190612793,0.7745410203933716,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7550.npy,1,0,0,0.0,0.9999957084655762,-2.4797136783599854,2.0437633991241455,-0.17574211955070496,1.189418911933899,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7581.npy,1,0,0,0.0,0.9999911785125732,-0.8801069855690002,4.961479187011719,1.204900860786438,1.5389965772628784,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7582.npy,1,0,0,0.0,0.9999960660934448,-2.377472162246704,1.821781873703003,-0.2543247640132904,1.1988716125488281,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7583.npy,1,0,0,0.0,0.9999967813491821,-1.740936517715454,1.461607813835144,-0.05126599967479706,0.9055115580558777,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7584.npy,1,0,0,0.0,0.9999963045120239,-2.5797388553619385,1.5727005004882812,-0.4517515301704407,1.1503344774246216,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7585.npy,1,0,0,0.0,0.9999966025352478,-2.239326000213623,1.192817211151123,-0.33081990480422974,1.0351924896240234,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7613.npy,1,0,0,0.0,0.9999949336051941,-2.781090021133423,0.42989373207092285,-0.7752304077148438,0.897578775882721,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7614.npy,1,0,0,0.0,0.9999955892562866,-2.2714645862579346,0.10862690210342407,-0.6620040535926819,0.5009452104568481,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7616.npy,1,0,0,0.0,0.9999955296516418,-2.5346012115478516,0.1167537271976471,-0.7539771795272827,0.7622314095497131,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7617.npy,1,0,0,0.0,0.9999955892562866,-2.6135025024414062,0.19553935527801514,-0.8999525904655457,0.7371304631233215,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7618.npy,1,0,0,0.0,0.999995768070221,-2.4092376232147217,0.11099140346050262,-1.053760290145874,0.6492336392402649,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7655.npy,1,0,0,0.0,0.9999963045120239,-1.19105064868927,2.047499656677246,0.4275025725364685,0.8809961676597595,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7656.npy,1,0,0,0.0,0.999997079372406,-0.7162489295005798,2.0346155166625977,0.48406946659088135,0.7476867437362671,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7657.npy,1,0,0,0.0,0.9999958872795105,-0.9977115392684937,1.8528484106063843,0.3841262459754944,0.8215945959091187,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7660.npy,1,0,0,0.0,0.9999972581863403,-1.785136342048645,0.9217633008956909,-0.29185202717781067,0.8596040606498718,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7690.npy,1,0,0,0.0,0.9999960660934448,-2.061994791030884,0.09945730119943619,-0.7301921248435974,0.5858857035636902,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7691.npy,1,0,0,0.0,0.9999961853027344,-0.2573651969432831,1.7721186876296997,0.7055617570877075,0.5339906215667725,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7693.npy,1,0,0,0.0,0.9999945759773254,-2.422703742980957,0.9077285528182983,-0.506050169467926,1.0822725296020508,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7722.npy,1,0,0,0.0,0.9999952912330627,-0.7002447843551636,2.3334338665008545,0.5293500423431396,0.916763961315155,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7723.npy,1,0,0,0.0,0.9999959468841553,-0.48297685384750366,2.454749822616577,0.8008129596710205,0.7367621064186096,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7753.npy,1,0,0,0.0,0.9999954700469971,-0.8787800073623657,2.5964293479919434,0.6194720268249512,1.0338563919067383,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7756.npy,1,0,0,0.0,0.9999966025352478,-0.009744721464812756,1.7243359088897705,0.8973305821418762,0.4473162591457367,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7782.npy,1,0,0,0.0,0.9999954700469971,-2.3297674655914307,0.458954781293869,-0.8656865954399109,0.746507465839386,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7783.npy,1,0,0,0.0,0.9999954104423523,-1.0354030132293701,2.0615410804748535,0.4571859836578369,0.9287329316139221,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7786.npy,1,0,0,0.0,0.9999960064888,-0.3294340670108795,1.9359687566757202,0.7688145637512207,0.5994095802307129,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7854.npy,1,0,0,0.0,0.9999967813491821,-0.8489730954170227,2.1670665740966797,0.4900977611541748,0.8503454327583313,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7887.npy,1,0,0,0.0,0.9999958872795105,-1.3825196027755737,2.516602039337158,0.2073040008544922,1.1784414052963257,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7888.npy,1,0,0,0.0,0.9999923706054688,-3.4893133640289307,4.484226226806641,0.07022015005350113,2.0722596645355225,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7890.npy,1,0,0,0.0,0.9999971985816956,-0.8360365033149719,1.984721064567566,0.4555007815361023,0.753376305103302,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7891.npy,1,0,0,0.0,0.9999971985816956,-0.7822364568710327,2.0302634239196777,0.5159578919410706,0.6916942596435547,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7922.npy,1,0,0,0.0,0.9999931454658508,-2.666950225830078,1.613153100013733,-0.289118230342865,1.0983352661132812,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7948.npy,1,0,0,0.0,0.9999951720237732,-1.5714871883392334,3.0379374027252197,0.39630693197250366,1.3191397190093994,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7950.npy,1,0,0,0.0,0.9999967217445374,-0.5755009055137634,2.267746925354004,0.5010799169540405,0.8863826990127563,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7951.npy,1,0,0,0.0,0.9999969005584717,-0.827480137348175,2.2575390338897705,0.4816868305206299,0.9063325524330139,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_7980.npy,1,0,0,0.0,0.9999970197677612,-1.0599067211151123,2.0005674362182617,0.3302326798439026,0.8644522428512573,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8014.npy,1,0,0,0.0,0.9999967813491821,-0.3185485899448395,2.0162336826324463,0.600630521774292,0.6495209336280823,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8046.npy,1,0,0,0.0,0.999995768070221,-1.4911619424819946,2.417083263397217,0.3690033555030823,1.0361385345458984,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8047.npy,1,0,0,0.0,0.9999968409538269,-1.1565325260162354,1.9548112154006958,0.16993124783039093,0.845064640045166,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8049.npy,1,0,0,0.0,0.9999961853027344,-0.10895396769046783,2.4327635765075684,0.7836898565292358,0.7266867160797119,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8087.npy,1,0,0,0.0,0.9999794363975525,-4.5982136726379395,5.39508581161499,0.9137212634086609,2.775721311569214,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8088.npy,1,0,0,0.0,0.999995768070221,-1.1884058713912964,3.192172050476074,0.6934425234794617,1.1962661743164062,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8089.npy,1,0,0,0.0,0.999993622303009,-2.507889747619629,0.7519878149032593,-0.7213748097419739,0.9156163930892944,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8091.npy,1,0,0,0.0,0.9999930262565613,-1.2574303150177002,3.098327398300171,1.2132264375686646,1.1966406106948853,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8109.npy,1,0,0,0.0,0.9999961853027344,-0.6232941150665283,2.26947283744812,0.5606989860534668,0.8174194097518921,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8110.npy,1,0,0,0.0,0.9999960064888,-0.38038310408592224,2.041188955307007,0.6191970109939575,0.6739146113395691,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8177.npy,1,0,0,0.0,0.9999959468841553,-0.18206386268138885,2.134192943572998,0.6153720021247864,0.6519177556037903,1,1
ok,./test/droh_real2d_wristnorm/ok/IMG_8178.npy,1,0,0,0.0,0.9999957084655762,-0.7753608226776123,2.1588644981384277,0.6166403889656067,0.726655125617981,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6274.npy,1,0,0,0.0,0.9999953508377075,-0.3504835069179535,2.0385568141937256,0.864273726940155,0.6955164670944214,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6275.npy,1,0,0,0.0,0.9999914765357971,-3.202162742614746,3.2923038005828857,-0.11700781434774399,1.577555775642395,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6276.npy,1,0,0,0.0,0.9999955892562866,-2.5054917335510254,1.4729121923446655,-0.7705187797546387,0.9849091172218323,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6277.npy,1,0,0,0.0,0.999996542930603,-2.0036873817443848,0.7878199815750122,-0.6871395707130432,0.7551479935646057,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6279.npy,1,0,0,0.0,0.9999873638153076,-1.5568838119506836,2.6689400672912598,0.5375329256057739,1.0028316974639893,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6280.npy,1,0,0,0.0,0.9999891519546509,-1.1120027303695679,3.8516876697540283,0.9084436297416687,1.065631628036499,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6323.npy,1,0,0,0.0,0.999995231628418,-2.260744094848633,0.9084975123405457,-0.7199229001998901,0.8645004630088806,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6324.npy,1,0,0,0.0,0.9999938607215881,-2.666656494140625,1.3224117755889893,-0.5927702784538269,1.1574448347091675,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6325.npy,1,0,0,0.0,0.9999959468841553,-2.076303482055664,0.44905364513397217,-0.9090023040771484,0.608813464641571,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6326.npy,1,0,0,0.0,0.9999791383743286,-2.023122787475586,3.109543561935425,0.19612811505794525,1.249441146850586,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6355.npy,1,0,0,0.0,0.9999961853027344,-2.042297840118408,1.0128618478775024,-0.5190330743789673,0.8672976493835449,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6358.npy,1,0,0,0.0,0.9999960064888,-1.888347864151001,0.8429650068283081,-0.3181516230106354,0.8880361318588257,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6359.npy,1,0,0,0.0,0.9999958276748657,-2.1475303173065186,0.9394676685333252,-0.4398185610771179,0.9248254895210266,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6391.npy,1,0,0,0.0,0.9999973177909851,-0.5124615430831909,1.8908332586288452,0.6222162842750549,0.6687113642692566,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6392.npy,1,0,0,0.0,0.9999919533729553,-2.3088111877441406,3.049137830734253,1.032289981842041,1.1790670156478882,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6393.npy,1,0,0,0.0,0.9999963641166687,-1.3885747194290161,1.9372410774230957,0.492642343044281,0.8780972957611084,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6395.npy,1,0,0,0.0,0.999993085861206,-0.6272859573364258,2.7069718837738037,0.8302956819534302,0.945370614528656,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6427.npy,1,0,0,0.0,0.9999947547912598,-2.0232033729553223,1.8523387908935547,-0.09134906530380249,1.0778026580810547,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6429.npy,1,0,0,0.0,0.9999955892562866,-1.4966089725494385,2.0238447189331055,0.13988585770130157,1.050858497619629,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6430.npy,1,0,0,0.0,0.9999954700469971,-0.2789148688316345,1.9554044008255005,0.6498929262161255,0.5880159139633179,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6431.npy,1,0,0,0.0,0.9999919533729553,-2.959120035171509,1.8899177312850952,-0.5806666016578674,1.2062982320785522,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6467.npy,1,0,0,0.0,0.9999958872795105,-0.22265659272670746,2.1223385334014893,0.8530759215354919,0.644214928150177,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6468.npy,1,0,0,0.0,0.9999865889549255,-4.032950401306152,4.652891635894775,-0.4250912070274353,2.152562141418457,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6469.npy,1,0,0,0.0,0.9999952912330627,-1.8131179809570312,1.9907480478286743,-0.06609877198934555,1.0792856216430664,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6504.npy,1,0,0,0.0,0.9999959468841553,-1.9504261016845703,0.15286624431610107,-0.8940839171409607,0.5473335385322571,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6505.npy,1,0,0,0.0,0.999997079372406,-1.8798388242721558,0.27312663197517395,-0.7716085314750671,0.5592291355133057,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6508.npy,1,0,0,0.0,0.9999964833259583,-2.4170119762420654,0.837017297744751,-0.6471596956253052,0.9569970965385437,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6546.npy,1,0,0,0.0,0.9999960660934448,-2.2512264251708984,1.475077509880066,-0.4782226085662842,1.003876805305481,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6547.npy,1,0,0,0.0,0.9999957084655762,-1.7644333839416504,1.9351643323898315,0.30175161361694336,1.0461559295654297,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6548.npy,1,0,0,0.0,0.9999894499778748,-1.1740983724594116,3.101688861846924,0.564180850982666,1.2309836149215698,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6549.npy,1,0,0,0.0,0.9999972581863403,-0.429328978061676,1.9672086238861084,0.6306449770927429,0.7101030349731445,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6550.npy,1,0,0,0.0,0.9999961256980896,-0.8561798334121704,2.392930269241333,0.7671278715133667,0.8208798766136169,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6582.npy,1,0,0,0.0,0.9999966025352478,-1.3486300706863403,2.231217861175537,0.2652438282966614,1.0643742084503174,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6583.npy,1,0,0,0.0,0.9999969005584717,-0.32413288950920105,1.9769320487976074,0.7983871698379517,0.633601725101471,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6584.npy,1,0,0,0.0,0.9999978542327881,-0.5532180070877075,1.8155491352081299,0.5776583552360535,0.668838620185852,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6585.npy,1,0,0,0.0,0.9999966621398926,-0.34258344769477844,1.9175931215286255,0.9587677717208862,0.6136946082115173,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6619.npy,1,0,0,0.0,0.9999956488609314,-0.1804165095090866,2.353687286376953,0.9087235331535339,0.6790601015090942,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6622.npy,1,0,0,0.0,0.9999952912330627,-0.8067195415496826,2.3890810012817383,0.9288108348846436,0.8140132427215576,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6653.npy,1,0,0,0.0,0.9999954700469971,-2.4485719203948975,0.8221604824066162,-0.6506087183952332,0.9213945865631104,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6654.npy,1,0,0,0.0,0.9999954700469971,-2.5549161434173584,0.7677243947982788,-0.7939255833625793,0.8786516785621643,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6655.npy,1,0,0,0.0,0.9999954700469971,-2.3220691680908203,1.6789175271987915,-0.2670706808567047,1.20885169506073,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6656.npy,1,0,0,0.0,0.9999963641166687,-2.099728584289551,0.25642478466033936,-0.9594695568084717,0.6256694793701172,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6708.npy,1,0,0,0.0,0.9999975562095642,-1.7758493423461914,0.29319140315055847,-0.758459210395813,0.5098168253898621,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6709.npy,1,0,0,0.0,0.9999977946281433,-0.7108201384544373,1.8601105213165283,0.5673903226852417,0.6861104369163513,1,1
paper,./test/droh_real2d_wristnorm/paper/IMG_6710.npy,1,0,0,0.0,0.9999979138374329,-0.3474811613559723,1.7653205394744873,0.6852006912231445,0.5127045512199402,1,1
