action,source_action,sample_id,split,raw_path,refined_path
ok,ok,IMG_7260,test,./test/skeleton_final_v2/ok/IMG_7260.npy,./data/droh_refined/ok/fitted/IMG_7260.npy
ok,ok,IMG_7288,test,./test/skeleton_final_v2/ok/IMG_7288.npy,./data/droh_refined/ok/fitted/IMG_7288.npy
ok,ok,IMG_7290,test,./test/skeleton_final_v2/ok/IMG_7290.npy,./data/droh_refined/ok/fitted/IMG_7290.npy
ok,ok,IMG_7291,test,./test/skeleton_final_v2/ok/IMG_7291.npy,./data/droh_refined/ok/fitted/IMG_7291.npy
ok,ok,IMG_7322,test,./test/skeleton_final_v2/ok/IMG_7322.npy,./data/droh_refined/ok/fitted/IMG_7322.npy
ok,ok,IMG_7323,test,./test/skeleton_final_v2/ok/IMG_7323.npy,./data/droh_refined/ok/fitted/IMG_7323.npy
ok,ok,IMG_7351,test,./test/skeleton_final_v2/ok/IMG_7351.npy,./data/droh_refined/ok/fitted/IMG_7351.npy
ok,ok,IMG_7352,test,./test/skeleton_final_v2/ok/IMG_7352.npy,./data/droh_refined/ok/fitted/IMG_7352.npy
ok,ok,IMG_7354,test,./test/skeleton_final_v2/ok/IMG_7354.npy,./data/droh_refined/ok/fitted/IMG_7354.npy
ok,ok,IMG_7355,test,./test/skeleton_final_v2/ok/IMG_7355.npy,./data/droh_refined/ok/fitted/IMG_7355.npy
ok,ok,IMG_7391,test,./test/skeleton_final_v2/ok/IMG_7391.npy,./data/droh_refined/ok/fitted/IMG_7391.npy
ok,ok,IMG_7394,test,./test/skeleton_final_v2/ok/IMG_7394.npy,./data/droh_refined/ok/fitted/IMG_7394.npy
ok,ok,IMG_7416,test,./test/skeleton_final_v2/ok/IMG_7416.npy,./data/droh_refined/ok/fitted/IMG_7416.npy
ok,ok,IMG_7418,test,./test/skeleton_final_v2/ok/IMG_7418.npy,./data/droh_refined/ok/fitted/IMG_7418.npy
ok,ok,IMG_7448,test,./test/skeleton_final_v2/ok/IMG_7448.npy,./data/droh_refined/ok/fitted/IMG_7448.npy
ok,ok,IMG_7484,test,./test/skeleton_final_v2/ok/IMG_7484.npy,./data/droh_refined/ok/fitted/IMG_7484.npy
ok,ok,IMG_7529,test,./test/skeleton_final_v2/ok/IMG_7529.npy,./data/droh_refined/ok/fitted/IMG_7529.npy
ok,ok,IMG_7550,test,./test/skeleton_final_v2/ok/IMG_7550.npy,./data/droh_refined/ok/fitted/IMG_7550.npy
ok,ok,IMG_7581,test,./test/skeleton_final_v2/ok/IMG_7581.npy,./data/droh_refined/ok/fitted/IMG_7581.npy
ok,ok,IMG_7582,test,./test/skeleton_final_v2/ok/IMG_7582.npy,./data/droh_refined/ok/fitted/IMG_7582.npy
ok,ok,IMG_7583,test,./test/skeleton_final_v2/ok/IMG_7583.npy,./data/droh_refined/ok/fitted/IMG_7583.npy
ok,ok,IMG_7584,test,./test/skeleton_final_v2/ok/IMG_7584.npy,./data/droh_refined/ok/fitted/IMG_7584.npy
ok,ok,IMG_7585,test,./test/skeleton_final_v2/ok/IMG_7585.npy,./data/droh_refined/ok/fitted/IMG_7585.npy
ok,ok,IMG_7613,test,./test/skeleton_final_v2/ok/IMG_7613.npy,./data/droh_refined/ok/fitted/IMG_7613.npy
ok,ok,IMG_7614,test,./test/skeleton_final_v2/ok/IMG_7614.npy,./data/droh_refined/ok/fitted/IMG_7614.npy
ok,ok,IMG_7616,test,./test/skeleton_final_v2/ok/IMG_7616.npy,./data/droh_refined/ok/fitted/IMG_7616.npy
ok,ok,IMG_7617,test,./test/skeleton_final_v2/ok/IMG_7617.npy,./data/droh_refined/ok/fitted/IMG_7617.npy
ok,ok,IMG_7618,test,./test/skeleton_final_v2/ok/IMG_7618.npy,./data/droh_refined/ok/fitted/IMG_7618.npy
ok,ok,IMG_7655,test,./test/skeleton_final_v2/ok/IMG_7655.npy,./data/droh_refined/ok/fitted/IMG_7655.npy
ok,ok,IMG_7656,test,./test/skeleton_final_v2/ok/IMG_7656.npy,./data/droh_refined/ok/fitted/IMG_7656.npy
ok,ok,IMG_7657,test,./test/skeleton_final_v2/ok/IMG_7657.npy,./data/droh_refined/ok/fitted/IMG_7657.npy
ok,ok,IMG_7660,test,./test/skeleton_final_v2/ok/IMG_7660.npy,./data/droh_refined/ok/fitted/IMG_7660.npy
ok,ok,IMG_7690,test,./test/skeleton_final_v2/ok/IMG_7690.npy,./data/droh_refined/ok/fitted/IMG_7690.npy
ok,ok,IMG_7691,test,./test/skeleton_final_v2/ok/IMG_7691.npy,./data/droh_refined/ok/fitted/IMG_7691.npy
ok,ok,IMG_7693,test,./test/skeleton_final_v2/ok/IMG_7693.npy,./data/droh_refined/ok/fitted/IMG_7693.npy
ok,ok,IMG_7722,test,./test/skeleton_final_v2/ok/IMG_7722.npy,./data/droh_refined/ok/fitted/IMG_7722.npy
ok,ok,IMG_7723,test,./test/skeleton_final_v2/ok/IMG_7723.npy,./data/droh_refined/ok/fitted/IMG_7723.npy
ok,ok,IMG_7753,test,./test/skeleton_final_v2/ok/IMG_7753.npy,./data/droh_refined/ok/fitted/IMG_7753.npy
ok,ok,IMG_7756,test,./test/skeleton_final_v2/ok/IMG_7756.npy,./data/droh_refined/ok/fitted/IMG_7756.npy
ok,ok,IMG_7782,test,./test/skeleton_final_v2/ok/IMG_7782.npy,./data/droh_refined/ok/fitted/IMG_7782.npy
ok,ok,IMG_7783,test,./test/skeleton_final_v2/ok/IMG_7783.npy,./data/droh_refined/ok/fitted/IMG_7783.npy
ok,ok,IMG_7786,test,./test/skeleton_final_v2/ok/IMG_7786.npy,./data/droh_refined/ok/fitted/IMG_7786.npy
ok,ok,IMG_7854,test,./test/skeleton_final_v2/ok/IMG_7854.npy,./data/droh_refined/ok/fitted/IMG_7854.npy
ok,ok,IMG_7887,test,./test/skeleton_final_v2/ok/IMG_7887.npy,./data/droh_refined/ok/fitted/IMG_7887.npy
ok,ok,IMG_7888,test,./test/skeleton_final_v2/ok/IMG_7888.npy,./data/droh_refined/ok/fitted/IMG_7888.npy
ok,ok,IMG_7890,test,./test/skeleton_final_v2/ok/IMG_7890.npy,./data/droh_refined/ok/fitted/IMG_7890.npy
ok,ok,IMG_7891,test,./test/skeleton_final_v2/ok/IMG_7891.npy,./data/droh_refined/ok/fitted/IMG_7891.npy
ok,ok,IMG_7922,test,./test/skeleton_final_v2/ok/IMG_7922.npy,./data/droh_refined/ok/fitted/IMG_7922.npy
ok,ok,IMG_7948,test,./test/skeleton_final_v2/ok/IMG_7948.npy,./data/droh_refined/ok/fitted/IMG_7948.npy
ok,ok,IMG_7950,test,./test/skeleton_final_v2/ok/IMG_7950.npy,./data/droh_refined/ok/fitted/IMG_7950.npy
ok,ok,IMG_7951,test,./test/skeleton_final_v2/ok/IMG_7951.npy,./data/droh_refined/ok/fitted/IMG_7951.npy
ok,ok,IMG_7980,test,./test/skeleton_final_v2/ok/IMG_7980.npy,./data/droh_refined/ok/fitted/IMG_7980.npy
ok,ok,IMG_8014,test,./test/skeleton_final_v2/ok/IMG_8014.npy,./data/droh_refined/ok/fitted/IMG_8014.npy
ok,ok,IMG_8046,test,./test/skeleton_final_v2/ok/IMG_8046.npy,./data/droh_refined/ok/fitted/IMG_8046.npy
ok,ok,IMG_8047,test,./test/skeleton_final_v2/ok/IMG_8047.npy,./data/droh_refined/ok/fitted/IMG_8047.npy
ok,ok,IMG_8049,test,./test/skeleton_final_v2/ok/IMG_8049.npy,./data/droh_refined/ok/fitted/IMG_8049.npy
ok,ok,IMG_8087,test,./test/skeleton_final_v2/ok/IMG_8087.npy,./data/droh_refined/ok/fitted/IMG_8087.npy
ok,ok,IMG_8088,test,./test/skeleton_final_v2/ok/IMG_8088.npy,./data/droh_refined/ok/fitted/IMG_8088.npy
ok,ok,IMG_8089,test,./test/skeleton_final_v2/ok/IMG_8089.npy,./data/droh_refined/ok/fitted/IMG_8089.npy
ok,ok,IMG_8091,test,./test/skeleton_final_v2/ok/IMG_8091.npy,./data/droh_refined/ok/fitted/IMG_8091.npy
ok,ok,IMG_8109,test,./test/skeleton_final_v2/ok/IMG_8109.npy,./data/droh_refined/ok/fitted/IMG_8109.npy
ok,ok,IMG_8110,test,./test/skeleton_final_v2/ok/IMG_8110.npy,./data/droh_refined/ok/fitted/IMG_8110.npy
ok,ok,IMG_8177,test,./test/skeleton_final_v2/ok/IMG_8177.npy,./data/droh_refined/ok/fitted/IMG_8177.npy
ok,ok,IMG_8178,test,./test/skeleton_final_v2/ok/IMG_8178.npy,./data/droh_refined/ok/fitted/IMG_8178.npy
paper,paper,IMG_6274,test,./test/skeleton_final_v2/paper/IMG_6274.npy,./data/droh_refined/paper/fitted/IMG_6274.npy
paper,paper,IMG_6275,test,./test/skeleton_final_v2/paper/IMG_6275.npy,./data/droh_refined/paper/fitted/IMG_6275.npy
paper,paper,IMG_6276,test,./test/skeleton_final_v2/paper/IMG_6276.npy,./data/droh_refined/paper/fitted/IMG_6276.npy
paper,paper,IMG_6277,test,./test/skeleton_final_v2/paper/IMG_6277.npy,./data/droh_refined/paper/fitted/IMG_6277.npy
paper,paper,IMG_6279,test,./test/skeleton_final_v2/paper/IMG_6279.npy,./data/droh_refined/paper/fitted/IMG_6279.npy
paper,paper,IMG_6280,test,./test/skeleton_final_v2/paper/IMG_6280.npy,./data/droh_refined/paper/fitted/IMG_6280.npy
paper,paper,IMG_6323,test,./test/skeleton_final_v2/paper/IMG_6323.npy,./data/droh_refined/paper/fitted/IMG_6323.npy
paper,paper,IMG_6324,test,./test/skeleton_final_v2/paper/IMG_6324.npy,./data/droh_refined/paper/fitted/IMG_6324.npy
paper,paper,IMG_6325,test,./test/skeleton_final_v2/paper/IMG_6325.npy,./data/droh_refined/paper/fitted/IMG_6325.npy
paper,paper,IMG_6326,test,./test/skeleton_final_v2/paper/IMG_6326.npy,./data/droh_refined/paper/fitted/IMG_6326.npy
paper,paper,IMG_6355,test,./test/skeleton_final_v2/paper/IMG_6355.npy,./data/droh_refined/paper/fitted/IMG_6355.npy
paper,paper,IMG_6358,test,./test/skeleton_final_v2/paper/IMG_6358.npy,./data/droh_refined/paper/fitted/IMG_6358.npy
paper,paper,IMG_6359,test,./test/skeleton_final_v2/paper/IMG_6359.npy,./data/droh_refined/paper/fitted/IMG_6359.npy
paper,paper,IMG_6391,test,./test/skeleton_final_v2/paper/IMG_6391.npy,./data/droh_refined/paper/fitted/IMG_6391.npy
paper,paper,IMG_6392,test,./test/skeleton_final_v2/paper/IMG_6392.npy,./data/droh_refined/paper/fitted/IMG_6392.npy
paper,paper,IMG_6393,test,./test/skeleton_final_v2/paper/IMG_6393.npy,./data/droh_refined/paper/fitted/IMG_6393.npy
paper,paper,IMG_6395,test,./test/skeleton_final_v2/paper/IMG_6395.npy,./data/droh_refined/paper/fitted/IMG_6395.npy
paper,paper,IMG_6427,test,./test/skeleton_final_v2/paper/IMG_6427.npy,./data/droh_refined/paper/fitted/IMG_6427.npy
paper,paper,IMG_6429,test,./test/skeleton_final_v2/paper/IMG_6429.npy,./data/droh_refined/paper/fitted/IMG_6429.npy
paper,paper,IMG_6430,test,./test/skeleton_final_v2/paper/IMG_6430.npy,./data/droh_refined/paper/fitted/IMG_6430.npy
paper,paper,IMG_6431,test,./test/skeleton_final_v2/paper/IMG_6431.npy,./data/droh_refined/paper/fitted/IMG_6431.npy
paper,paper,IMG_6467,test,./test/skeleton_final_v2/paper/IMG_6467.npy,./data/droh_refined/paper/fitted/IMG_6467.npy
paper,paper,IMG_6468,test,./test/skeleton_final_v2/paper/IMG_6468.npy,./data/droh_refined/paper/fitted/IMG_6468.npy
paper,paper,IMG_6469,test,./test/skeleton_final_v2/paper/IMG_6469.npy,./data/droh_refined/paper/fitted/IMG_6469.npy
paper,paper,IMG_6504,test,./test/skeleton_final_v2/paper/IMG_6504.npy,./data/droh_refined/paper/fitted/IMG_6504.npy
paper,paper,IMG_6505,test,./test/skeleton_final_v2/paper/IMG_6505.npy,./data/droh_refined/paper/fitted/IMG_6505.npy
paper,paper,IMG_6508,test,./test/skeleton_final_v2/paper/IMG_6508.npy,./data/droh_refined/paper/fitted/IMG_6508.npy
paper,paper,IMG_6546,test,./test/skeleton_final_v2/paper/IMG_6546.npy,./data/droh_refined/paper/fitted/IMG_6546.npy
paper,paper,IMG_6547,test,./test/skeleton_final_v2/paper/IMG_6547.npy,./data/droh_refined/paper/fitted/IMG_6547.npy
paper,paper,IMG_6548,test,./test/skeleton_final_v2/paper/IMG_6548.npy,./data/droh_refined/paper/fitted/IMG_6548.npy
paper,paper,IMG_6549,test,./test/skeleton_final_v2/paper/IMG_6549.npy,./data/droh_refined/paper/fitted/IMG_6549.npy
paper,paper,IMG_6550,test,./test/skeleton_final_v2/paper/IMG_6550.npy,./data/droh_refined/paper/fitted/IMG_6550.npy
paper,paper,IMG_6582,test,./test/skeleton_final_v2/paper/IMG_6582.npy,./data/droh_refined/paper/fitted/IMG_6582.npy
paper,paper,IMG_6583,test,./test/skeleton_final_v2/paper/IMG_6583.npy,./data/droh_refined/paper/fitted/IMG_6583.npy
paper,paper,IMG_6584,test,./test/skeleton_final_v2/paper/IMG_6584.npy,./data/droh_refined/paper/fitted/IMG_6584.npy
paper,paper,IMG_6585,test,./test/skeleton_final_v2/paper/IMG_6585.npy,./data/droh_refined/paper/fitted/IMG_6585.npy
paper,paper,IMG_6619,test,./test/skeleton_final_v2/paper/IMG_6619.npy,./data/droh_refined/paper/fitted/IMG_6619.npy
paper,paper,IMG_6622,test,./test/skeleton_final_v2/paper/IMG_6622.npy,./data/droh_refined/paper/fitted/IMG_6622.npy
paper,paper,IMG_6653,test,./test/skeleton_final_v2/paper/IMG_6653.npy,./data/droh_refined/paper/fitted/IMG_6653.npy
paper,paper,IMG_6654,test,./test/skeleton_final_v2/paper/IMG_6654.npy,./data/droh_refined/paper/fitted/IMG_6654.npy
paper,paper,IMG_6655,test,./test/skeleton_final_v2/paper/IMG_6655.npy,./data/droh_refined/paper/fitted/IMG_6655.npy
paper,paper,IMG_6656,test,./test/skeleton_final_v2/paper/IMG_6656.npy,./data/droh_refined/paper/fitted/IMG_6656.npy
paper,paper,IMG_6708,test,./test/skeleton_final_v2/paper/IMG_6708.npy,./data/droh_refined/paper/fitted/IMG_6708.npy
paper,paper,IMG_6709,test,./test/skeleton_final_v2/paper/IMG_6709.npy,./data/droh_refined/paper/fitted/IMG_6709.npy
paper,paper,IMG_6710,test,./test/skeleton_final_v2/paper/IMG_6710.npy,./data/droh_refined/paper/fitted/IMG_6710.npy
paper,paper,IMG_6732,test,./test/skeleton_final_v2/paper/IMG_6732.npy,./data/droh_refined/paper/fitted/IMG_6732.npy
paper,paper,IMG_6767,test,./test/skeleton_final_v2/paper/IMG_6767.npy,./data/droh_refined/paper/fitted/IMG_6767.npy
paper,paper,IMG_6799,test,./test/skeleton_final_v2/paper/IMG_6799.npy,./data/droh_refined/paper/fitted/IMG_6799.npy
paper,paper,IMG_6830,test,./test/skeleton_final_v2/paper/IMG_6830.npy,./data/droh_refined/paper/fitted/IMG_6830.npy
paper,paper,IMG_6861,test,./test/skeleton_final_v2/paper/IMG_6861.npy,./data/droh_refined/paper/fitted/IMG_6861.npy
paper,paper,IMG_6862,test,./test/skeleton_final_v2/paper/IMG_6862.npy,./data/droh_refined/paper/fitted/IMG_6862.npy
paper,paper,IMG_6864,test,./test/skeleton_final_v2/paper/IMG_6864.npy,./data/droh_refined/paper/fitted/IMG_6864.npy
paper,paper,IMG_6865,test,./test/skeleton_final_v2/paper/IMG_6865.npy,./data/droh_refined/paper/fitted/IMG_6865.npy
paper,paper,IMG_6909,test,./test/skeleton_final_v2/paper/IMG_6909.npy,./data/droh_refined/paper/fitted/IMG_6909.npy
paper,paper,IMG_6910,test,./test/skeleton_final_v2/paper/IMG_6910.npy,./data/droh_refined/paper/fitted/IMG_6910.npy
paper,paper,IMG_6911,test,./test/skeleton_final_v2/paper/IMG_6911.npy,./data/droh_refined/paper/fitted/IMG_6911.npy
paper,paper,IMG_6913,test,./test/skeleton_final_v2/paper/IMG_6913.npy,./data/droh_refined/paper/fitted/IMG_6913.npy
paper,paper,IMG_6934,test,./test/skeleton_final_v2/paper/IMG_6934.npy,./data/droh_refined/paper/fitted/IMG_6934.npy
paper,paper,IMG_6935,test,./test/skeleton_final_v2/paper/IMG_6935.npy,./data/droh_refined/paper/fitted/IMG_6935.npy
paper,paper,IMG_6963,test,./test/skeleton_final_v2/paper/IMG_6963.npy,./data/droh_refined/paper/fitted/IMG_6963.npy
paper,paper,IMG_6964,test,./test/skeleton_final_v2/paper/IMG_6964.npy,./data/droh_refined/paper/fitted/IMG_6964.npy
paper,paper,IMG_6965,test,./test/skeleton_final_v2/paper/IMG_6965.npy,./data/droh_refined/paper/fitted/IMG_6965.npy
paper,paper,IMG_6994,test,./test/skeleton_final_v2/paper/IMG_6994.npy,./data/droh_refined/paper/fitted/IMG_6994.npy
paper,paper,IMG_6995,test,./test/skeleton_final_v2/paper/IMG_6995.npy,./data/droh_refined/paper/fitted/IMG_6995.npy
paper,paper,IMG_6996,test,./test/skeleton_final_v2/paper/IMG_6996.npy,./data/droh_refined/paper/fitted/IMG_6996.npy
paper,paper,IMG_7033,test,./test/skeleton_final_v2/paper/IMG_7033.npy,./data/droh_refined/paper/fitted/IMG_7033.npy
paper,paper,IMG_7064,test,./test/skeleton_final_v2/paper/IMG_7064.npy,./data/droh_refined/paper/fitted/IMG_7064.npy
paper,paper,IMG_7065,test,./test/skeleton_final_v2/paper/IMG_7065.npy,./data/droh_refined/paper/fitted/IMG_7065.npy
paper,paper,IMG_7067,test,./test/skeleton_final_v2/paper/IMG_7067.npy,./data/droh_refined/paper/fitted/IMG_7067.npy
paper,paper,IMG_7068,test,./test/skeleton_final_v2/paper/IMG_7068.npy,./data/droh_refined/paper/fitted/IMG_7068.npy
paper,paper,IMG_7222,test,./test/skeleton_final_v2/paper/IMG_7222.npy,./data/droh_refined/paper/fitted/IMG_7222.npy
paper,paper,IMG_7223,test,./test/skeleton_final_v2/paper/IMG_7223.npy,./data/droh_refined/paper/fitted/IMG_7223.npy
paper,paper,IMG_7224,test,./test/skeleton_final_v2/paper/IMG_7224.npy,./data/droh_refined/paper/fitted/IMG_7224.npy
paper,paper,IMG_7254,test,./test/skeleton_final_v2/paper/IMG_7254.npy,./data/droh_refined/paper/fitted/IMG_7254.npy
paper,paper,IMG_7285,test,./test/skeleton_final_v2/paper/IMG_7285.npy,./data/droh_refined/paper/fitted/IMG_7285.npy
paper,paper,IMG_7286,test,./test/skeleton_final_v2/paper/IMG_7286.npy,./data/droh_refined/paper/fitted/IMG_7286.npy
paper,paper,IMG_7316,test,./test/skeleton_final_v2/paper/IMG_7316.npy,./data/droh_refined/paper/fitted/IMG_7316.npy
paper,paper,IMG_7317,test,./test/skeleton_final_v2/paper/IMG_7317.npy,./data/droh_refined/paper/fitted/IMG_7317.npy
paper,paper,IMG_7345,test,./test/skeleton_final_v2/paper/IMG_7345.npy,./data/droh_refined/paper/fitted/IMG_7345.npy
paper,paper,IMG_7347,test,./test/skeleton_final_v2/paper/IMG_7347.npy,./data/droh_refined/paper/fitted/IMG_7347.npy
paper,paper,IMG_7349,test,./test/skeleton_final_v2/paper/IMG_7349.npy,./data/droh_refined/paper/fitted/IMG_7349.npy
paper,paper,IMG_7382,test,./test/skeleton_final_v2/paper/IMG_7382.npy,./data/droh_refined/paper/fitted/IMG_7382.npy
paper,paper,IMG_7414,test,./test/skeleton_final_v2/paper/IMG_7414.npy,./data/droh_refined/paper/fitted/IMG_7414.npy
paper,paper,IMG_7443,test,./test/skeleton_final_v2/paper/IMG_7443.npy,./data/droh_refined/paper/fitted/IMG_7443.npy
paper,paper,IMG_7446,test,./test/skeleton_final_v2/paper/IMG_7446.npy,./data/droh_refined/paper/fitted/IMG_7446.npy
paper,paper,IMG_7447,test,./test/skeleton_final_v2/paper/IMG_7447.npy,./data/droh_refined/paper/fitted/IMG_7447.npy
paper,paper,IMG_7476,test,./test/skeleton_final_v2/paper/IMG_7476.npy,./data/droh_refined/paper/fitted/IMG_7476.npy
paper,paper,IMG_7477,test,./test/skeleton_final_v2/paper/IMG_7477.npy,./data/droh_refined/paper/fitted/IMG_7477.npy
paper,paper,IMG_7513,test,./test/skeleton_final_v2/paper/IMG_7513.npy,./data/droh_refined/paper/fitted/IMG_7513.npy
paper,paper,IMG_7515,test,./test/skeleton_final_v2/paper/IMG_7515.npy,./data/droh_refined/paper/fitted/IMG_7515.npy
paper,paper,IMG_7545,test,./test/skeleton_final_v2/paper/IMG_7545.npy,./data/droh_refined/paper/fitted/IMG_7545.npy
paper,paper,IMG_7578,test,./test/skeleton_final_v2/paper/IMG_7578.npy,./data/droh_refined/paper/fitted/IMG_7578.npy
paper,paper,IMG_7579,test,./test/skeleton_final_v2/paper/IMG_7579.npy,./data/droh_refined/paper/fitted/IMG_7579.npy
paper,paper,IMG_7609,test,./test/skeleton_final_v2/paper/IMG_7609.npy,./data/droh_refined/paper/fitted/IMG_7609.npy
paper,paper,IMG_7610,test,./test/skeleton_final_v2/paper/IMG_7610.npy,./data/droh_refined/paper/fitted/IMG_7610.npy
paper,paper,IMG_7611,test,./test/skeleton_final_v2/paper/IMG_7611.npy,./data/droh_refined/paper/fitted/IMG_7611.npy
paper,paper,IMG_7652,test,./test/skeleton_final_v2/paper/IMG_7652.npy,./data/droh_refined/paper/fitted/IMG_7652.npy
paper,paper,IMG_7653,test,./test/skeleton_final_v2/paper/IMG_7653.npy,./data/droh_refined/paper/fitted/IMG_7653.npy
paper,paper,IMG_7717,test,./test/skeleton_final_v2/paper/IMG_7717.npy,./data/droh_refined/paper/fitted/IMG_7717.npy
paper,paper,IMG_7718,test,./test/skeleton_final_v2/paper/IMG_7718.npy,./data/droh_refined/paper/fitted/IMG_7718.npy
paper,paper,IMG_7719,test,./test/skeleton_final_v2/paper/IMG_7719.npy,./data/droh_refined/paper/fitted/IMG_7719.npy
paper,paper,IMG_7720,test,./test/skeleton_final_v2/paper/IMG_7720.npy,./data/droh_refined/paper/fitted/IMG_7720.npy
