action,sample_id,split,image_path,skeleton_path,handedness,raw_path,mphand_bbox_x1,mphand_bbox_y1,mphand_bbox_x2,mphand_bbox_y2
ok,IMG_6474,test,./data/raw_droh/ok/IMG_6474.JPG,./test/skeleton_final_v2/ok/IMG_6474.npy,Right,./test/skeleton_raw/ok/IMG_6474.npy,0.3040175437927246,0.3966161608695984,0.9304034113883972,0.6394348740577698
ok,IMG_6512,test,./data/raw_droh/ok/IMG_6512.JPG,./test/skeleton_final_v2/ok/IMG_6512.npy,Left,./test/skeleton_raw/ok/IMG_6512.npy,0.3223520815372467,0.24780073761940002,0.8934611082077026,0.5561582446098328
ok,IMG_6554,test,./data/raw_droh/ok/IMG_6554.JPG,./test/skeleton_final_v2/ok/IMG_6554.npy,Right,./test/skeleton_raw/ok/IMG_6554.npy,0.2404993176460266,0.49648383259773254,0.6315217018127441,0.7534711360931396
ok,IMG_6555,test,./data/raw_droh/ok/IMG_6555.JPG,./test/skeleton_final_v2/ok/IMG_6555.npy,Left,./test/skeleton_raw/ok/IMG_6555.npy,0.08152705430984497,0.43548327684402466,0.7565009593963623,0.7991476058959961
ok,IMG_6591,test,./data/raw_droh/ok/IMG_6591.JPG,./test/skeleton_final_v2/ok/IMG_6591.npy,Left,./test/skeleton_raw/ok/IMG_6591.npy,0.18390345573425293,0.23272103071212769,0.8495172262191772,0.7317885756492615
ok,IMG_6623,test,./data/raw_droh/ok/IMG_6623.JPG,./test/skeleton_final_v2/ok/IMG_6623.npy,Left,./test/skeleton_raw/ok/IMG_6623.npy,0.23438873887062073,0.25885069370269775,0.8469303846359253,0.6854867935180664
ok,IMG_6624,test,./data/raw_droh/ok/IMG_6624.JPG,./test/skeleton_final_v2/ok/IMG_6624.npy,Left,./test/skeleton_raw/ok/IMG_6624.npy,0.24169041216373444,0.419472336769104,0.7392711639404297,0.8588159084320068
ok,IMG_6712,test,./data/raw_droh/ok/IMG_6712.JPG,./test/skeleton_final_v2/ok/IMG_6712.npy,Left,./test/skeleton_raw/ok/IMG_6712.npy,0.17336636781692505,0.35834503173828125,0.8886956572532654,0.8208927512168884
ok,IMG_6714,test,./data/raw_droh/ok/IMG_6714.JPG,./test/skeleton_final_v2/ok/IMG_6714.npy,Left,./test/skeleton_raw/ok/IMG_6714.npy,0.08471155166625977,0.24094358086585999,0.818244457244873,0.8162164688110352
ok,IMG_6738,test,./data/raw_droh/ok/IMG_6738.JPG,./test/skeleton_final_v2/ok/IMG_6738.npy,Right,./test/skeleton_raw/ok/IMG_6738.npy,0.4051356017589569,0.27936074137687683,0.6729272603988647,0.7062726616859436
ok,IMG_6803,test,./data/raw_droh/ok/IMG_6803.JPG,./test/skeleton_final_v2/ok/IMG_6803.npy,Left,./test/skeleton_raw/ok/IMG_6803.npy,0.3361518979072571,0.31993600726127625,0.5393335223197937,0.7277977466583252
ok,IMG_6805,test,./data/raw_droh/ok/IMG_6805.JPG,./test/skeleton_final_v2/ok/IMG_6805.npy,Left,./test/skeleton_raw/ok/IMG_6805.npy,0.2470247447490692,0.2867276072502136,0.5396212339401245,0.7707796096801758
ok,IMG_6834,test,./data/raw_droh/ok/IMG_6834.JPG,./test/skeleton_final_v2/ok/IMG_6834.npy,Right,./test/skeleton_raw/ok/IMG_6834.npy,0.2451382279396057,0.38445374369621277,0.7419195175170898,0.6522477269172668
ok,IMG_6835,test,./data/raw_droh/ok/IMG_6835.JPG,./test/skeleton_final_v2/ok/IMG_6835.npy,Right,./test/skeleton_raw/ok/IMG_6835.npy,0.20319581031799316,0.2804906666278839,0.6899122595787048,0.7926458716392517
ok,IMG_6937,test,./data/raw_droh/ok/IMG_6937.JPG,./test/skeleton_final_v2/ok/IMG_6937.npy,Left,./test/skeleton_raw/ok/IMG_6937.npy,0.3016155958175659,0.20291706919670105,0.7597595453262329,0.8919868469238281
ok,IMG_6938,test,./data/raw_droh/ok/IMG_6938.JPG,./test/skeleton_final_v2/ok/IMG_6938.npy,Left,./test/skeleton_raw/ok/IMG_6938.npy,0.1914961338043213,0.4687448740005493,0.8048766851425171,0.735173761844635
ok,IMG_6967,test,./data/raw_droh/ok/IMG_6967.JPG,./test/skeleton_final_v2/ok/IMG_6967.npy,Left,./test/skeleton_raw/ok/IMG_6967.npy,0.22809356451034546,0.09058570861816406,0.8419442176818848,0.7045265436172485
ok,IMG_6968,test,./data/raw_droh/ok/IMG_6968.JPG,./test/skeleton_final_v2/ok/IMG_6968.npy,Left,./test/skeleton_raw/ok/IMG_6968.npy,0.16176725924015045,0.18306811153888702,0.492215633392334,0.5610779523849487
ok,IMG_6969,test,./data/raw_droh/ok/IMG_6969.JPG,./test/skeleton_final_v2/ok/IMG_6969.npy,Left,./test/skeleton_raw/ok/IMG_6969.npy,0.2003021240234375,0.30429208278656006,0.6097764372825623,0.8141055703163147
ok,IMG_6970,test,./data/raw_droh/ok/IMG_6970.JPG,./test/skeleton_final_v2/ok/IMG_6970.npy,Left,./test/skeleton_raw/ok/IMG_6970.npy,0.27876585721969604,0.26113754510879517,0.8112964630126953,0.6787431240081787
ok,IMG_7001,test,./data/raw_droh/ok/IMG_7001.JPG,./test/skeleton_final_v2/ok/IMG_7001.npy,Left,./test/skeleton_raw/ok/IMG_7001.npy,0.12717768549919128,0.36960041522979736,0.8369877934455872,0.6842151880264282
ok,IMG_7036,test,./data/raw_droh/ok/IMG_7036.JPG,./test/skeleton_final_v2/ok/IMG_7036.npy,Right,./test/skeleton_raw/ok/IMG_7036.npy,0.2577032148838043,0.3730696141719818,0.8854886293411255,0.7341861128807068
ok,IMG_7037,test,./data/raw_droh/ok/IMG_7037.JPG,./test/skeleton_final_v2/ok/IMG_7037.npy,Right,./test/skeleton_raw/ok/IMG_7037.npy,0.1967509686946869,0.22963562607765198,0.9198685884475708,0.8511070013046265
ok,IMG_7038,test,./data/raw_droh/ok/IMG_7038.JPG,./test/skeleton_final_v2/ok/IMG_7038.npy,Right,./test/skeleton_raw/ok/IMG_7038.npy,0.22058385610580444,0.08919638395309448,0.9576617479324341,0.8022544384002686
ok,IMG_7070,test,./data/raw_droh/ok/IMG_7070.JPG,./test/skeleton_final_v2/ok/IMG_7070.npy,Right,./test/skeleton_raw/ok/IMG_7070.npy,0.45890527963638306,0.22294138371944427,0.7925703525543213,0.6548879146575928
ok,IMG_7072,test,./data/raw_droh/ok/IMG_7072.JPG,./test/skeleton_final_v2/ok/IMG_7072.npy,Right,./test/skeleton_raw/ok/IMG_7072.npy,0.02843087911605835,0.4820934236049652,0.6151067018508911,0.7438200116157532
ok,IMG_7073,test,./data/raw_droh/ok/IMG_7073.JPG,./test/skeleton_final_v2/ok/IMG_7073.npy,Right,./test/skeleton_raw/ok/IMG_7073.npy,0.16617241501808167,0.4816005825996399,0.7252867221832275,0.8532510995864868
ok,IMG_7227,test,./data/raw_droh/ok/IMG_7227.JPG,./test/skeleton_final_v2/ok/IMG_7227.npy,Left,./test/skeleton_raw/ok/IMG_7227.npy,0.30535444617271423,0.4015697240829468,0.7669079899787903,0.6963671445846558
ok,IMG_7228,test,./data/raw_droh/ok/IMG_7228.JPG,./test/skeleton_final_v2/ok/IMG_7228.npy,Left,./test/skeleton_raw/ok/IMG_7228.npy,0.2300409972667694,0.11728730797767639,0.7021152973175049,0.5788257122039795
ok,IMG_7258,test,./data/raw_droh/ok/IMG_7258.JPG,./test/skeleton_final_v2/ok/IMG_7258.npy,Left,./test/skeleton_raw/ok/IMG_7258.npy,0.24738630652427673,0.29702454805374146,0.825576663017273,0.6987392902374268
ok,IMG_7259,test,./data/raw_droh/ok/IMG_7259.JPG,./test/skeleton_final_v2/ok/IMG_7259.npy,Left,./test/skeleton_raw/ok/IMG_7259.npy,0.09628400206565857,0.3611287474632263,0.6616576313972473,0.6264736652374268
ok,IMG_7260,test,./data/raw_droh/ok/IMG_7260.JPG,./test/skeleton_final_v2/ok/IMG_7260.npy,Left,./test/skeleton_raw/ok/IMG_7260.npy,0.12491616606712341,0.4287321865558624,0.8271631002426147,0.7614914774894714
ok,IMG_7288,test,./data/raw_droh/ok/IMG_7288.JPG,./test/skeleton_final_v2/ok/IMG_7288.npy,Left,./test/skeleton_raw/ok/IMG_7288.npy,0.21916130185127258,0.4353651702404022,0.8245617151260376,0.7547032237052917
ok,IMG_7290,test,./data/raw_droh/ok/IMG_7290.JPG,./test/skeleton_final_v2/ok/IMG_7290.npy,Left,./test/skeleton_raw/ok/IMG_7290.npy,0.27458226680755615,0.4744423031806946,0.8841890096664429,0.8891874551773071
ok,IMG_7291,test,./data/raw_droh/ok/IMG_7291.JPG,./test/skeleton_final_v2/ok/IMG_7291.npy,Left,./test/skeleton_raw/ok/IMG_7291.npy,0.2694815695285797,0.4775150716304779,0.9430714249610901,0.9129366874694824
ok,IMG_7322,test,./data/raw_droh/ok/IMG_7322.JPG,./test/skeleton_final_v2/ok/IMG_7322.npy,Left,./test/skeleton_raw/ok/IMG_7322.npy,0.2518899142742157,0.2561499774456024,0.7648783922195435,0.8499485850334167
ok,IMG_7323,test,./data/raw_droh/ok/IMG_7323.JPG,./test/skeleton_final_v2/ok/IMG_7323.npy,Left,./test/skeleton_raw/ok/IMG_7323.npy,0.0,0.23476092517375946,0.6683734655380249,0.6764962673187256
ok,IMG_7351,test,./data/raw_droh/ok/IMG_7351.JPG,./test/skeleton_final_v2/ok/IMG_7351.npy,Left,./test/skeleton_raw/ok/IMG_7351.npy,0.07516884803771973,0.2199988216161728,0.7925846576690674,0.5949567556381226
ok,IMG_7352,test,./data/raw_droh/ok/IMG_7352.JPG,./test/skeleton_final_v2/ok/IMG_7352.npy,Left,./test/skeleton_raw/ok/IMG_7352.npy,0.07852965593338013,0.29984062910079956,0.7138248085975647,0.7267241477966309
ok,IMG_7354,test,./data/raw_droh/ok/IMG_7354.JPG,./test/skeleton_final_v2/ok/IMG_7354.npy,Right,./test/skeleton_raw/ok/IMG_7354.npy,0.09393367171287537,0.3002719283103943,0.6731676459312439,0.6613998413085938
ok,IMG_7355,test,./data/raw_droh/ok/IMG_7355.JPG,./test/skeleton_final_v2/ok/IMG_7355.npy,Left,./test/skeleton_raw/ok/IMG_7355.npy,0.24531808495521545,0.2691507935523987,0.8034112453460693,0.8354520797729492
ok,IMG_7391,test,./data/raw_droh/ok/IMG_7391.JPG,./test/skeleton_final_v2/ok/IMG_7391.npy,Right,./test/skeleton_raw/ok/IMG_7391.npy,0.23691952228546143,0.4261471629142761,0.7784624695777893,0.8773911595344543
ok,IMG_7394,test,./data/raw_droh/ok/IMG_7394.JPG,./test/skeleton_final_v2/ok/IMG_7394.npy,Right,./test/skeleton_raw/ok/IMG_7394.npy,0.23195385932922363,0.34888577461242676,0.7896580696105957,0.7690983414649963
ok,IMG_7416,test,./data/raw_droh/ok/IMG_7416.JPG,./test/skeleton_final_v2/ok/IMG_7416.npy,Right,./test/skeleton_raw/ok/IMG_7416.npy,0.2465939074754715,0.5351092219352722,0.743903398513794,0.7199819684028625
ok,IMG_7418,test,./data/raw_droh/ok/IMG_7418.JPG,./test/skeleton_final_v2/ok/IMG_7418.npy,Right,./test/skeleton_raw/ok/IMG_7418.npy,0.3496732711791992,0.4147734045982361,0.9515331983566284,0.8080517053604126
ok,IMG_7448,test,./data/raw_droh/ok/IMG_7448.JPG,./test/skeleton_final_v2/ok/IMG_7448.npy,Left,./test/skeleton_raw/ok/IMG_7448.npy,0.2273624837398529,0.35195088386535645,0.6747871041297913,0.646930456161499
ok,IMG_7484,test,./data/raw_droh/ok/IMG_7484.JPG,./test/skeleton_final_v2/ok/IMG_7484.npy,Right,./test/skeleton_raw/ok/IMG_7484.npy,0.08156278729438782,0.40877023339271545,0.5794527530670166,0.7543907761573792
ok,IMG_7529,test,./data/raw_droh/ok/IMG_7529.JPG,./test/skeleton_final_v2/ok/IMG_7529.npy,Right,./test/skeleton_raw/ok/IMG_7529.npy,0.35529759526252747,0.3878144919872284,1.0,0.9488325119018555
ok,IMG_7550,test,./data/raw_droh/ok/IMG_7550.JPG,./test/skeleton_final_v2/ok/IMG_7550.npy,Left,./test/skeleton_raw/ok/IMG_7550.npy,0.1876043975353241,0.11513131856918335,0.6656270623207092,0.7351680994033813
ok,IMG_7581,test,./data/raw_droh/ok/IMG_7581.JPG,./test/skeleton_final_v2/ok/IMG_7581.npy,Right,./test/skeleton_raw/ok/IMG_7581.npy,0.13036172091960907,0.40579110383987427,0.6780570149421692,0.8200722932815552
ok,IMG_7582,test,./data/raw_droh/ok/IMG_7582.JPG,./test/skeleton_final_v2/ok/IMG_7582.npy,Left,./test/skeleton_raw/ok/IMG_7582.npy,0.1999237835407257,0.3290707767009735,0.8059808015823364,0.8880560398101807
ok,IMG_7583,test,./data/raw_droh/ok/IMG_7583.JPG,./test/skeleton_final_v2/ok/IMG_7583.npy,Left,./test/skeleton_raw/ok/IMG_7583.npy,0.1236146092414856,0.43330809473991394,0.7431281805038452,0.9034011960029602
ok,IMG_7584,test,./data/raw_droh/ok/IMG_7584.JPG,./test/skeleton_final_v2/ok/IMG_7584.npy,Left,./test/skeleton_raw/ok/IMG_7584.npy,0.14371109008789062,0.3161470293998718,0.8556392192840576,0.8696929216384888
ok,IMG_7585,test,./data/raw_droh/ok/IMG_7585.JPG,./test/skeleton_final_v2/ok/IMG_7585.npy,Left,./test/skeleton_raw/ok/IMG_7585.npy,0.35502737760543823,0.33581867814064026,1.0,0.696662425994873
ok,IMG_7613,test,./data/raw_droh/ok/IMG_7613.JPG,./test/skeleton_final_v2/ok/IMG_7613.npy,Left,./test/skeleton_raw/ok/IMG_7613.npy,0.35847964882850647,0.43886905908584595,0.9202636480331421,0.7494050860404968
ok,IMG_7614,test,./data/raw_droh/ok/IMG_7614.JPG,./test/skeleton_final_v2/ok/IMG_7614.npy,Left,./test/skeleton_raw/ok/IMG_7614.npy,0.3636524975299835,0.5018180012702942,0.9028708934783936,0.6626428961753845
ok,IMG_7616,test,./data/raw_droh/ok/IMG_7616.JPG,./test/skeleton_final_v2/ok/IMG_7616.npy,Left,./test/skeleton_raw/ok/IMG_7616.npy,0.3181104063987732,0.4318345785140991,0.9097919464111328,0.6759761571884155
ok,IMG_7617,test,./data/raw_droh/ok/IMG_7617.JPG,./test/skeleton_final_v2/ok/IMG_7617.npy,Left,./test/skeleton_raw/ok/IMG_7617.npy,0.2950440049171448,0.4458790421485901,0.8878010511398315,0.7622038125991821
ok,IMG_7618,test,./data/raw_droh/ok/IMG_7618.JPG,./test/skeleton_final_v2/ok/IMG_7618.npy,Left,./test/skeleton_raw/ok/IMG_7618.npy,0.19597117602825165,0.2943396270275116,0.7839182019233704,0.7875903248786926
ok,IMG_7655,test,./data/raw_droh/ok/IMG_7655.JPG,./test/skeleton_final_v2/ok/IMG_7655.npy,Left,./test/skeleton_raw/ok/IMG_7655.npy,0.19740259647369385,0.1608678102493286,0.7566146850585938,0.5969551205635071
ok,IMG_7656,test,./data/raw_droh/ok/IMG_7656.JPG,./test/skeleton_final_v2/ok/IMG_7656.npy,Left,./test/skeleton_raw/ok/IMG_7656.npy,0.08116340637207031,0.20355936884880066,0.7986866235733032,0.6358953714370728
ok,IMG_7657,test,./data/raw_droh/ok/IMG_7657.JPG,./test/skeleton_final_v2/ok/IMG_7657.npy,Left,./test/skeleton_raw/ok/IMG_7657.npy,0.21035800874233246,0.31444376707077026,0.6612828373908997,0.643984317779541
ok,IMG_7660,test,./data/raw_droh/ok/IMG_7660.JPG,./test/skeleton_final_v2/ok/IMG_7660.npy,Left,./test/skeleton_raw/ok/IMG_7660.npy,0.18856999278068542,0.5878433585166931,0.8517377376556396,0.9496204853057861
ok,IMG_7690,test,./data/raw_droh/ok/IMG_7690.JPG,./test/skeleton_final_v2/ok/IMG_7690.npy,Left,./test/skeleton_raw/ok/IMG_7690.npy,0.31756484508514404,0.2898906469345093,0.8740744590759277,0.49518606066703796
ok,IMG_7691,test,./data/raw_droh/ok/IMG_7691.JPG,./test/skeleton_final_v2/ok/IMG_7691.npy,Right,./test/skeleton_raw/ok/IMG_7691.npy,0.3851056396961212,0.5037187337875366,0.8614620566368103,0.8158101439476013
ok,IMG_7693,test,./data/raw_droh/ok/IMG_7693.JPG,./test/skeleton_final_v2/ok/IMG_7693.npy,Left,./test/skeleton_raw/ok/IMG_7693.npy,0.29027825593948364,0.6905897259712219,0.7430884838104248,0.8625341653823853
ok,IMG_7722,test,./data/raw_droh/ok/IMG_7722.JPG,./test/skeleton_final_v2/ok/IMG_7722.npy,Right,./test/skeleton_raw/ok/IMG_7722.npy,0.2967473268508911,0.32982540130615234,0.7898174524307251,0.6247815489768982
ok,IMG_7723,test,./data/raw_droh/ok/IMG_7723.JPG,./test/skeleton_final_v2/ok/IMG_7723.npy,Right,./test/skeleton_raw/ok/IMG_7723.npy,0.2803647816181183,0.3828411102294922,0.898723840713501,0.7021843791007996
ok,IMG_7753,test,./data/raw_droh/ok/IMG_7753.JPG,./test/skeleton_final_v2/ok/IMG_7753.npy,Left,./test/skeleton_raw/ok/IMG_7753.npy,0.2336920201778412,0.23967069387435913,0.8197355270385742,0.639805793762207
ok,IMG_7756,test,./data/raw_droh/ok/IMG_7756.JPG,./test/skeleton_final_v2/ok/IMG_7756.npy,Left,./test/skeleton_raw/ok/IMG_7756.npy,0.26312023401260376,0.33665409684181213,0.7018569111824036,0.8536454439163208
ok,IMG_7782,test,./data/raw_droh/ok/IMG_7782.JPG,./test/skeleton_final_v2/ok/IMG_7782.npy,Right,./test/skeleton_raw/ok/IMG_7782.npy,0.21046671271324158,0.11318041384220123,0.7270128726959229,0.5146693587303162
ok,IMG_7783,test,./data/raw_droh/ok/IMG_7783.JPG,./test/skeleton_final_v2/ok/IMG_7783.npy,Left,./test/skeleton_raw/ok/IMG_7783.npy,0.22998619079589844,0.24675598740577698,0.6811431646347046,0.5358278751373291
ok,IMG_7786,test,./data/raw_droh/ok/IMG_7786.JPG,./test/skeleton_final_v2/ok/IMG_7786.npy,Left,./test/skeleton_raw/ok/IMG_7786.npy,0.24011564254760742,0.25978508591651917,0.5448731184005737,0.7628012299537659
ok,IMG_7854,test,./data/raw_droh/ok/IMG_7854.JPG,./test/skeleton_final_v2/ok/IMG_7854.npy,Left,./test/skeleton_raw/ok/IMG_7854.npy,0.08854222297668457,0.13572493195533752,0.7685478925704956,0.5375585556030273
ok,IMG_7887,test,./data/raw_droh/ok/IMG_7887.JPG,./test/skeleton_final_v2/ok/IMG_7887.npy,Left,./test/skeleton_raw/ok/IMG_7887.npy,0.2660466432571411,0.10394391417503357,0.6000532507896423,0.7805999517440796
ok,IMG_7888,test,./data/raw_droh/ok/IMG_7888.JPG,./test/skeleton_final_v2/ok/IMG_7888.npy,Left,./test/skeleton_raw/ok/IMG_7888.npy,0.23761725425720215,0.21374887228012085,0.694339394569397,0.8458646535873413
ok,IMG_7890,test,./data/raw_droh/ok/IMG_7890.JPG,./test/skeleton_final_v2/ok/IMG_7890.npy,Left,./test/skeleton_raw/ok/IMG_7890.npy,0.1643282175064087,0.16896727681159973,0.5874369144439697,0.8763443231582642
ok,IMG_7891,test,./data/raw_droh/ok/IMG_7891.JPG,./test/skeleton_final_v2/ok/IMG_7891.npy,Left,./test/skeleton_raw/ok/IMG_7891.npy,0.18897207081317902,0.21013715863227844,0.6676402688026428,0.9365896582603455
ok,IMG_7922,test,./data/raw_droh/ok/IMG_7922.JPG,./test/skeleton_final_v2/ok/IMG_7922.npy,Left,./test/skeleton_raw/ok/IMG_7922.npy,0.27476999163627625,0.38647353649139404,0.6076310873031616,0.6466407775878906
ok,IMG_7948,test,./data/raw_droh/ok/IMG_7948.JPG,./test/skeleton_final_v2/ok/IMG_7948.npy,Left,./test/skeleton_raw/ok/IMG_7948.npy,0.3037647604942322,0.21970534324645996,0.6582228541374207,0.8756121397018433
ok,IMG_7950,test,./data/raw_droh/ok/IMG_7950.JPG,./test/skeleton_final_v2/ok/IMG_7950.npy,Left,./test/skeleton_raw/ok/IMG_7950.npy,0.2162829488515854,0.1770140528678894,0.5337273478507996,0.8823472261428833
ok,IMG_7951,test,./data/raw_droh/ok/IMG_7951.JPG,./test/skeleton_final_v2/ok/IMG_7951.npy,Left,./test/skeleton_raw/ok/IMG_7951.npy,0.2745266854763031,0.2083146870136261,0.6047682166099548,0.9514109492301941
ok,IMG_7980,test,./data/raw_droh/ok/IMG_7980.JPG,./test/skeleton_final_v2/ok/IMG_7980.npy,Right,./test/skeleton_raw/ok/IMG_7980.npy,0.1947961151599884,0.1757144033908844,0.5557928085327148,0.8633877038955688
ok,IMG_8014,test,./data/raw_droh/ok/IMG_8014.JPG,./test/skeleton_final_v2/ok/IMG_8014.npy,Left,./test/skeleton_raw/ok/IMG_8014.npy,0.15933221578598022,0.4231913685798645,0.7952874898910522,0.6755146980285645
ok,IMG_8046,test,./data/raw_droh/ok/IMG_8046.JPG,./test/skeleton_final_v2/ok/IMG_8046.npy,Left,./test/skeleton_raw/ok/IMG_8046.npy,0.14876580238342285,0.26830485463142395,0.7182701826095581,0.7302263975143433
ok,IMG_8047,test,./data/raw_droh/ok/IMG_8047.JPG,./test/skeleton_final_v2/ok/IMG_8047.npy,Left,./test/skeleton_raw/ok/IMG_8047.npy,0.2541391849517822,0.18266966938972473,0.9087857007980347,0.5613856911659241
ok,IMG_8049,test,./data/raw_droh/ok/IMG_8049.JPG,./test/skeleton_final_v2/ok/IMG_8049.npy,Left,./test/skeleton_raw/ok/IMG_8049.npy,0.15571406483650208,0.47251105308532715,0.8155971765518188,0.7581273913383484
ok,IMG_8087,test,./data/raw_droh/ok/IMG_8087.JPG,./test/skeleton_final_v2/ok/IMG_8087.npy,Left,./test/skeleton_raw/ok/IMG_8087.npy,0.2241150140762329,0.31060099601745605,0.590157151222229,0.5736957788467407
ok,IMG_8088,test,./data/raw_droh/ok/IMG_8088.JPG,./test/skeleton_final_v2/ok/IMG_8088.npy,Left,./test/skeleton_raw/ok/IMG_8088.npy,0.2845067083835602,0.10843786597251892,0.714030385017395,0.8755574822425842
ok,IMG_8089,test,./data/raw_droh/ok/IMG_8089.JPG,./test/skeleton_final_v2/ok/IMG_8089.npy,Right,./test/skeleton_raw/ok/IMG_8089.npy,0.11213329434394836,0.13442763686180115,0.6047696471214294,0.4549846053123474
ok,IMG_8091,test,./data/raw_droh/ok/IMG_8091.JPG,./test/skeleton_final_v2/ok/IMG_8091.npy,Left,./test/skeleton_raw/ok/IMG_8091.npy,0.06066238880157471,0.16041187942028046,0.7124887704849243,0.5548847317695618
ok,IMG_8109,test,./data/raw_droh/ok/IMG_8109.JPG,./test/skeleton_final_v2/ok/IMG_8109.npy,Left,./test/skeleton_raw/ok/IMG_8109.npy,0.12121060490608215,0.4213004410266876,0.7295011878013611,0.7728930711746216
ok,IMG_8110,test,./data/raw_droh/ok/IMG_8110.JPG,./test/skeleton_final_v2/ok/IMG_8110.npy,Left,./test/skeleton_raw/ok/IMG_8110.npy,0.20657354593276978,0.449772447347641,0.7227137088775635,0.7015083432197571
ok,IMG_8177,test,./data/raw_droh/ok/IMG_8177.JPG,./test/skeleton_final_v2/ok/IMG_8177.npy,Right,./test/skeleton_raw/ok/IMG_8177.npy,0.4052615165710449,0.2765465974807739,0.7070025205612183,0.8289810419082642
ok,IMG_8178,test,./data/raw_droh/ok/IMG_8178.JPG,./test/skeleton_final_v2/ok/IMG_8178.npy,Left,./test/skeleton_raw/ok/IMG_8178.npy,0.3253282904624939,0.3964079022407532,0.75185227394104,0.9016056656837463
paper,IMG_6274,test,./data/raw_droh/paper/IMG_6274.JPG,./test/skeleton_final_v2/paper/IMG_6274.npy,Left,./test/skeleton_raw/paper/IMG_6274.npy,0.1819009929895401,0.448507696390152,0.6957667469978333,0.9116003513336182
paper,IMG_6275,test,./data/raw_droh/paper/IMG_6275.JPG,./test/skeleton_final_v2/paper/IMG_6275.npy,Left,./test/skeleton_raw/paper/IMG_6275.npy,0.14876225590705872,0.18608547747135162,0.7448887825012207,0.632358193397522
paper,IMG_6276,test,./data/raw_droh/paper/IMG_6276.JPG,./test/skeleton_final_v2/paper/IMG_6276.npy,Left,./test/skeleton_raw/paper/IMG_6276.npy,0.2595899701118469,0.14289554953575134,0.8992875814437866,0.7058250904083252
paper,IMG_6277,test,./data/raw_droh/paper/IMG_6277.JPG,./test/skeleton_final_v2/paper/IMG_6277.npy,Left,./test/skeleton_raw/paper/IMG_6277.npy,0.22118940949440002,0.21828654408454895,0.9128336906433105,0.8129254579544067
paper,IMG_6279,test,./data/raw_droh/paper/IMG_6279.JPG,./test/skeleton_final_v2/paper/IMG_6279.npy,Right,./test/skeleton_raw/paper/IMG_6279.npy,0.3410702347755432,0.5941805243492126,0.5860729813575745,0.8932446241378784
